id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
94,挥手,抬前臂,动作,,hint_like_high,70-90,90,意思接近,
153,自驾,路线随定,旅游,,hint_like_high,70-90,40,有关联但是很难联想,
856,学校,校园,锚点词,,related_mid,60-82,80,同域相关,
344,夜曲,平凡之路,歌曲,,same_category_mid,60-70,40,猜不到,
655,实验,旋转,学习,,cross_category_low,0-30,7,二者不搭界,
1011,夜游,压抑,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
245,猪八戒照镜,进退失据,歇后语,,hint_like_high,70-90,80,字面意思接近，但后者非歇后语,
870,学校,寿司,锚点词,,hard_negative_low,0-20,12,跨域无关,
471,岳飞,李时珍,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
720,朱雀,清风穿行,神话,,nonsense_low,0-20,2,毫无关联,
47,迈步,迈步,动作,,same_answer_exact,95-100,100,完全一样,
297,寿司,粽子,美食,,same_category_mid,60-70,50,种类相同，词义不够接近,
713,哲学,稳定性,学科,,nonsense_low,0-20,2,毫无关联,
355,禁锢者,驯熊师,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
84,美少女战士,变身,动漫,,hint_like_high,70-90,40,变身只是美少女战士的一个元素,
340,烤鱼,粥品,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
300,租车,托运,旅游,,same_category_mid,60-70,20,二者关联度低,
259,混血儿,可变阵营,狼人杀,,hint_like_high,70-90,90,很接近,
796,指鹿为马,伎俩耗尽,典故,,nonsense_low,0-20,2,毫无关联,
707,考试,鬼怪装,学习,,nonsense_low,0-20,2,毫无关联,
656,肉夹馍,越剧,美食,,cross_category_low,0-30,7,二者不搭界,
487,千与千寻,命运之夜,动漫,,same_category_mid,60-70,50,关联度中等,
915,读档,读档,游戏,,exact_match,98-100,100,完全一致,
645,讨论,鲁迅,学习,,cross_category_low,0-30,7,二者不搭界,
754,手柄,大禹,游戏,,nonsense_low,0-20,2,毫无关联,
242,实验,现象观察,学习,,hint_like_high,70-90,80,关联度较高,
887,孔子,孔子,人物,,exact_match,98-100,100,完全一致,
248,查阅,检索文献,学习,,hint_like_high,70-90,80,关联度较高,
177,烧饼,外脆内软,美食,,hint_like_high,70-90,60,后者范围过大,
1031,游戏王,地理,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
216,小行星,多碎石,宇宙,,hint_like_high,70-90,50,后者范围较广,
214,购物,比价,生活,,hint_like_high,70-90,60,关联度中等,
5,陈奕迅,陈奕迅,歌手,,same_answer_exact,95-100,100,完全一样,
587,银河,焦虑,宇宙,,cross_category_low,0-30,7,二者不搭界,
502,女娲,朱雀,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
131,弓步,稳住,动作,,hint_like_high,70-90,40,字面意思有关联。但很难联系那个动作,
738,伸展,下西洋,动作,,nonsense_low,0-20,2,毫无关联,
936,黑洞,事件视界,宇宙,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
792,理发,步行区,生活,,nonsense_low,0-20,2,毫无关联,
405,村民,影子,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
402,稻香,告白,歌曲,,same_category_mid,60-70,60,关联度中等,
452,白泽,鲲鹏,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
734,嫉妒,规整,感情,,nonsense_low,0-20,2,毫无关联,
359,落座,踢踏,动作,,same_category_mid,60-70,20,二者不搭界,
1063,瞎子摸象,侧步,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
479,戏曲,皮影,文化,,same_category_mid,60-70,40,都是历史文化，但关联度不高,
1027,诸葛亮,梯田,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
316,熬夜,网购,生活,,same_category_mid,60-70,20,关联度低,
435,夜曲,晴天,歌曲,,same_category_mid,60-70,60,关联度中等,
990,蔡依林,张信哲,歌手,,related_mid,45-75,50,同类词（需人工复核）,
1104,画地为牢,迷茫,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
482,抬头,点头,动作,,same_category_mid,60-70,20,语义不同,
208,百发百中,手感准,成语,,hint_like_high,70-90,70,字面意思接近,
1055,七夕,死神,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
276,戏曲,票友捧场,文化,,hint_like_high,70-90,50,后者范围较广,
1128,订房,三顾茅庐,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1032,打卡,网球王子,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
558,王安石,青之驱魔师,人物,,cross_category_low,0-30,7,二者不搭界,
569,火锅,按部就班,美食,,cross_category_low,0-30,7,二者不搭界,
610,烤鱼,陶器,美食,,cross_category_low,0-30,7,二者不搭界,
212,挤压,缩体积,动作,,hint_like_high,70-90,70,后者过于口语化,
311,锦上添花,顺水推舟,成语,,same_category_mid,60-70,20,二者关联度低,
225,租房,合同,生活,,hint_like_high,70-90,50,后者范围较广,
343,愤懑,敬佩,情感,,same_category_mid,60-70,30,关联度底,
758,自检,打包,工作,,nonsense_low,0-20,2,毫无关联,
120,迈步,移动,动作,,hint_like_high,70-90,65,迈步确实会产生移动,
521,惬意,草船借箭,感情,,cross_category_low,0-30,20,语义不同,
958,狼狈为奸,一起干坏,成语,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
150,策略,博弈思考,游戏,,hint_like_high,70-90,50,关联度中等,
189,梁静茹,情歌,歌手,,hint_like_high,70-90,50,关联度中等,
27,处暑,处暑,节日,,same_answer_exact,95-100,100,完全一样,
552,纸上谈兵,期待,典故,,cross_category_low,0-30,7,二者不搭界,
1133,雪峰,答辩,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
979,讲解,听讲,学习,,related_mid,45-75,50,同类词（需人工复核）,
335,默写,预读,学习,,same_category_mid,60-70,20,关联度低,
337,麻花,月饼,美食,,same_category_mid,60-70,20,关联度低,
518,瞎子摸象,铁公鸡,歇后语,,same_category_mid,60-70,30,都是歇后语，但关联度不高,
527,复述,翻滚,学习,,cross_category_low,0-30,7,二者不搭界,
1009,卫星,烦躁,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
176,暗能量,占比高,宇宙,,hint_like_high,70-90,30,关联度不高,
928,考试,考试,学习,,exact_match,98-100,100,完全一致,
709,祭司,热乎,狼人杀,,nonsense_low,0-20,2,毫无关联,
895,视角,视角,游戏,,exact_match,98-100,100,完全一致,
1021,值机,语文,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
962,负薪读书,贫而好学,典故,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
646,忐忑,战绩,感情,,cross_category_low,0-30,7,二者不搭界,
63,灵笼,灵笼,动漫,,same_answer_exact,95-100,100,完全一样,
511,月食,流星雨,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
464,背诵,朗读,学习,,same_category_mid,60-70,40,都是学习，但关联度不高,
876,梁静茹,梁静茹,歌手,,exact_match,98-100,100,完全一致,
111,斗罗大陆,修炼,动漫,,hint_like_high,70-90,70,包含关系,
866,医生,海贼王,锚点词,,hard_negative_low,0-20,2,跨域无关,
875,一字千金,一字千金,典故,,exact_match,98-100,100,完全一致,
615,做梦,火星,生活,,cross_category_low,0-30,7,二者不搭界,
305,塔防,视角,游戏,,same_category_mid,60-70,20,二者关联度低,
728,抬头,柜台,动作,,nonsense_low,0-20,2,毫无关联,
640,酸辣粉,全职猎人,美食,,cross_category_low,0-30,7,二者不搭界,
28,哪吒,哪吒,神话,,same_answer_exact,95-100,100,完全一样,
489,单刀赴会,悬梁刺股,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
251,镇魂街,战斗,动漫,,hint_like_high,70-90,50,后者范围较广,
988,孟子,庄子,人物,,related_mid,45-75,60,同类词（需人工复核）,
629,日出,玄鸟,风景,,cross_category_low,0-30,7,二者不搭界,
927,嫦娥,嫦娥,神话,,exact_match,98-100,100,完全一致,
977,谭维维,王力宏,歌手,,related_mid,45-75,40,同类词（需人工复核）,
202,对齐,同步目标,工作,,hint_like_high,70-90,90,联想度高,
330,欣赏,欣慰,情感,,same_category_mid,60-70,60,有相同的字但意思不对,
322,古城,云雾,风景,,same_category_mid,60-70,40,关联度低,
672,悲伤,碑刻,感情,,cross_category_low,0-30,7,二者不搭界,
18,趁热打铁,趁热打铁,成语,,same_answer_exact,95-100,100,完全一样,
114,盘腿,坐定,动作,,hint_like_high,70-90,70,字面意思有关联系,
243,京剧,国粹舞台,文化,,hint_like_high,70-90,80,关联度较高,
574,露台,最美的期待,旅游,,cross_category_low,0-30,7,二者不搭界,
919,篆书,篆书,文化,,exact_match,98-100,100,完全一致,
387,许嵩,邓紫棋,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
457,行星,超新星,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
541,方案,剪纸,工作,,cross_category_low,0-30,4,二者不搭界,
535,妖精尾巴,星座,动漫,,cross_category_low,0-30,5,二者不搭界,
465,青之驱魔师,铃芽之旅,动漫,,same_category_mid,60-70,50,关联度中等,
770,七夕,软糯,节日,,nonsense_low,0-20,2,毫无关联,
664,蛋挞,自豪,美食,,cross_category_low,0-30,7,二者不搭界,
370,郁闷,热切,情感,,same_category_mid,60-70,20,语义不同,
718,挥手,仙桃宴,动作,,nonsense_low,0-20,2,毫无关联,
591,血月使者,茶园,狼人杀,,cross_category_low,0-30,7,二者不搭界,
960,音乐,唱法技巧,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
1113,一字千金,陆游,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
285,彩陶,评弹,文化,,same_category_mid,60-70,30,种类虽相同，但词义相差甚远,
798,碑刻,篾条成形,文化,,nonsense_low,0-20,2,毫无关联,
386,嫉妒,释然,感情,,same_category_mid,60-70,30,语义不同,
692,圣诞,虚惊一场,节日,,nonsense_low,0-20,2,毫无关联,
1014,理发,小行星,生活,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
137,完璧归赵,巧辩,典故,,hint_like_high,70-90,20,关联度不高,
783,忐忑,群起围堵,感情,,nonsense_low,0-20,2,毫无关联,
899,应龙,应龙,神话,,exact_match,98-100,100,完全一致,
684,稻香,攀向高处,歌曲,,nonsense_low,0-20,2,毫无关联,
1085,挥手,果汁,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
697,司马光,亲切感,人物,,nonsense_low,0-20,2,毫无关联,
459,完璧归赵,退避三舍,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
836,医生,大夫,锚点词,,near_synonym_high,99,99,职业近义,
1109,狗咬吕洞宾,忐忑,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
275,盘瓠,犬神,神话,,hint_like_high,70-90,70,同类型,
320,夜色,海岸,风景,,same_category_mid,60-70,20,关联度低,
805,狗狗,狗,锚点词,,alias_synonym_high,90-98,90,昵称与本词,
1084,挥手,果汁,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
914,测验,测验,学习,,exact_match,98-100,100,完全一致,
572,游戏王,农学,动漫,,cross_category_low,0-30,7,二者不搭界,
504,斗罗大陆,死神,动漫,,same_category_mid,60-70,50,关联度中等,
345,悲伤,温馨,感情,,same_category_mid,60-70,30,关联度底,
983,中秋,清明,节日,,related_mid,45-75,50,同类词（需人工复核）,
556,守卫,午休,狼人杀,,cross_category_low,0-30,7,二者不搭界,
1075,视角,滑行,游戏,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
87,鸡犬升天,沾光跟着,歇后语,,hint_like_high,70-90,80,意思接近但后者非歇后语,
1073,陶瓷,推挡,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
690,借刀杀人,月饼,典故,,nonsense_low,0-20,2,毫无关联,
85,化学,溶液配比,学科,,hint_like_high,70-90,50,化学包含溶液配比但后者只是前者的一个方面,
74,材料,材料,学科,,same_answer_exact,95-100,100,完全一样,
191,预习,先熟悉,学习,,hint_like_high,70-90,90,很接近,
635,张杰,答辩,歌手,,cross_category_low,0-30,7,二者不搭界,
865,火锅,诸葛亮,美食,,hard_negative_low,0-20,2,跨域无关,
469,收拾,午休,生活,,same_category_mid,60-70,20,语义不同,
726,船到桥头,剑术,歇后语,,nonsense_low,0-20,2,毫无关联,
608,新手,丘比特,游戏,,cross_category_low,0-30,7,二者不搭界,
589,苏轼,居安思危,人物,,cross_category_low,0-30,7,二者不搭界,
850,看见,看到,锚点词,,near_synonym_high,90,90,动词近义,
88,草船借箭,计谋,典故,,hint_like_high,70-90,70,后者包含前者,
1135,羡慕,巫师,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
644,欣慰,经济,感情,,cross_category_low,0-30,7,二者不搭界,
299,苦闷,愤怒,感情,,same_category_mid,60-70,60,情感强度不同,
934,月食,影入面,宇宙,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
298,副本,开荒,游戏,,same_category_mid,60-70,70,关联度较高,
878,盘腿,仰卧起坐,动作,,exact_match,98-100,100,完全一致,
814,诸葛亮,孔明,人物,,alias_synonym_high,90-98,99,同一人物别名,
1006,望梅止渴,追剧,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1038,蚩尤,露台,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
236,潜伏,等时机,动作,,hint_like_high,70-90,80,关联度较高,
478,孙悟空,蒲松龄,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
712,霜降,侠客,节日,,nonsense_low,0-20,2,毫无关联,
619,退避三舍,光年,典故,,cross_category_low,0-30,7,二者不搭界,
446,河伯,神农,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
395,张杰,王力宏,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
755,元宵,绿垄,节日,,nonsense_low,0-20,2,毫无关联,
614,三明治,卧薪尝胆,美食,,cross_category_low,0-30,7,二者不搭界,
750,杯水车薪,母子转变,歇后语,,nonsense_low,0-20,2,毫无关联,
568,相柳,邓紫棋,神话,,cross_category_low,0-30,7,二者不搭界,
145,班固,史书,人物,,hint_like_high,70-90,80,后者为事迹，但不单属于前者,
598,汉堡,京剧,美食,,cross_category_low,0-30,7,二者不搭界,
254,守夜人,深更出手,狼人杀,,hint_like_high,70-90,50,形容这个身份，但狼人杀术语中不适用,
561,写作,石桥,学习,,cross_category_low,0-30,7,二者不搭界,
1023,竹编,值班,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1077,白居易,大公无私,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
362,丢垃圾,通话,生活,,same_category_mid,60-70,10,猜不到的,
249,激动,兴奋,感情,,hint_like_high,70-90,70,近义词,
433,雨水,处暑,节日,,same_category_mid,60-70,30,都是节日，但关联度不高,
757,沙拉,近乎无物,美食,,nonsense_low,0-20,2,毫无关联,
389,拍照,泡汤,旅游,,same_category_mid,60-70,20,语义不同,
898,羞愧,羞愧,感情,,exact_match,98-100,100,完全一致,
213,刷牙,早晚做,生活,,hint_like_high,70-90,50,后者范围较广,
722,做家务,得意,生活,,nonsense_low,0-20,2,毫无关联,
910,gong,gong,神话,,exact_match,98-100,100,完全一致,
49,刻舟求剑,刻舟求剑,歇后语,,same_answer_exact,95-100,100,完全一样,
797,远程,不受管束,工作,,nonsense_low,0-20,2,毫无关联,
663,拉怪,伸手,游戏,,cross_category_low,0-30,7,二者不搭界,
1016,理发,小行星,生活,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
508,猎魔人,梦魇,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
924,超新星,超新星,宇宙,,exact_match,98-100,100,完全一致,
605,朗读,挤压,学习,,cross_category_low,0-30,7,二者不搭界,
473,按部就班,画地为牢,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
57,霜降,霜降,节日,,same_answer_exact,95-100,100,完全一样,
523,催办,登顶,工作,,cross_category_low,0-30,10,二者不搭界,
955,跳跃,蹦起来,动作,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
256,望梅止渴,想象安慰,典故,,hint_like_high,70-90,50,后者范围较广,
110,诸葛亮,出师表,人物,,hint_like_high,70-90,95,出师表直接能联想到诸葛亮,
1019,赶车,提问,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
174,红豆,温柔,歌曲,,hint_like_high,70-90,30,后者仅是前者的一种情绪表达，关联度不高,
987,梦魇,愚者,狼人杀,,related_mid,45-75,70,同类词（需人工复核）,
393,愤怒,烦躁,感情,,same_category_mid,60-70,30,语义不同,
186,工程,土木,学科,,hint_like_high,70-90,90,联想度很高,
966,动物,鸟类,学科,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
549,签证,指鹿为马,旅游,,cross_category_low,0-30,4,都是旅游，但关联度不高,
859,苹果,水果,锚点词,,related_mid,48-72,60,上下位相关,
542,拉怪,以卵击石,游戏,,cross_category_low,0-30,5,二者不搭界,
788,滥竽充数,复活,成语,,nonsense_low,0-20,2,毫无关联,
851,思考,思索,锚点词,,near_synonym_high,90,90,动词近义,
639,卫星,果汁,宇宙,,cross_category_low,0-30,7,二者不搭界,
1061,韩愈,下线,人物,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
290,井然有序,叶公好龙,成语,,same_category_mid,60-70,20,二者关联度底,
1097,俯冲,汇总,动作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1007,望梅止渴,追剧,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
606,关羽,盲人摸象,人物,,cross_category_low,0-30,7,二者不搭界,
76,盲人摸象,盲人摸象,成语,,same_answer_exact,95-100,100,完全一样,
809,小猫,猫,锚点词,,alias_synonym_high,88-96,90,口语近义,
652,黑洞,惊喜,宇宙,,cross_category_low,0-30,7,二者不搭界,
714,青花瓷,серд发紧,歌曲,,nonsense_low,0-20,2,毫无关联,
411,看展,坐船,旅游,,same_category_mid,60-70,20,语义不同,
1111,古镇,禁锢者,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
622,篆刻,花海,文化,,cross_category_low,0-30,7,二者不搭界,
48,做作业,做作业,学习,,same_answer_exact,95-100,100,完全一样,
222,早起,先洗漱,生活,,hint_like_high,70-90,60,关联度中等,
544,小幸运,俯冲,歌曲,,cross_category_low,0-30,4,二者不搭界,
970,握拳,指节绷紧,动作,,near_synonym_high,80-92,80,答案提示词（需人工复核）,
1015,理发,小行星,生活,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
512,懊悔,自豪,感情,,same_category_mid,60-70,30,都是情感，但关联度不高,
1161,测绘,戏曲,学科,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1148,兴奋,值机,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
81,下线,关闭功能,工作,,hint_like_high,70-90,20,下线包含关闭的意思但关联度确实不高,
769,皮雕,现场呈现,文化,,nonsense_low,0-20,2,毫无关联,
807,小狗,狗,锚点词,,alias_synonym_high,88-96,90,口语近义,
1132,雪峰,答辩,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1101,离职,转机,工作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
931,谭维维,谭维维,歌手,,exact_match,98-100,100,完全一致,
364,网球王子,铃芽之旅,动漫,,same_category_mid,60-70,50,关联度中等,
764,狼王,行当,狼人杀,,nonsense_low,0-20,2,毫无关联,
363,雨水,谷雨,节日,,same_category_mid,60-70,60,有字相同,
382,归纳,考试,学习,,same_category_mid,60-70,40,都是学习活动，但关联度不高,
115,漫步,巷子穿行,旅游,,hint_like_high,70-90,50,关联度中等,
768,方案,摘记,工作,,nonsense_low,0-20,2,毫无关联,
440,守护神,狼美人,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
997,冷淡,焦虑,情感,,hard_negative_low,0-20,20,跨类无关（需人工复核）,
223,龙舟,长形船体,文化,,hint_like_high,70-90,50,后者范围较广,
1024,竹编,值班,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1070,划点,围魏救赵,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
172,三顾茅庐,求才若渴,典故,,hint_like_high,70-90,70,字面意思接近,
999,烤鸭,范仲淹,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
967,冷淡,不搭理,情感,,near_synonym_high,80-92,70,答案提示词（需人工复核）,
784,蔡依林,发呆,歌手,,nonsense_low,0-20,2,毫无关联,
53,抬头,抬头,动作,,same_answer_exact,95-100,100,完全一样,
207,伸展,舒缓紧绷,动作,,hint_like_high,70-90,60,关联度中等,
159,泡汤,室外池边,旅游,,hint_like_high,70-90,60,后者范围有点大,
740,泥菩萨过,兔子尾巴,歇后语,,nonsense_low,0-20,2,毫无关联,
575,影子,一字千金,狼人杀,,cross_category_low,0-30,7,二者不搭界,
909,贾宝玉,贾宝玉,人物,,exact_match,98-100,100,完全一致,
215,油菜花,一片黄,风景,,hint_like_high,70-90,50,后者范围较广,
653,疲惫,杨千嬅,感情,,cross_category_low,0-30,7,二者不搭界,
590,祖冲之,讨论,人物,,cross_category_low,0-30,7,二者不搭界,
634,皮影,春分,文化,,cross_category_low,0-30,7,二者不搭界,
499,租车,集章,旅游,,same_category_mid,60-70,40,都是旅游，但关联度不高,
1087,拉怪,地质,游戏,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
301,晴天,平凡之路,歌曲,,same_category_mid,60-70,20,都为歌曲，但联想度很低,
3,委屈,委屈,感情,,same_answer_exact,95-100,100,完全一样,
787,运动,先定规则,生活,,nonsense_low,0-20,2,毫无关联,
505,狐妖小红娘,银魂,动漫,,same_category_mid,60-70,50,关联度中等,
674,薛之谦,满足,歌手,,cross_category_low,0-30,7,二者不搭界,
562,值机,安心,旅游,,cross_category_low,0-30,7,二者不搭界,
1000,烤鸭,范仲淹,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
439,画龙点睛,画地为牢,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
209,黄鼠狼拜年,暗藏坏心,歇后语,,hint_like_high,70-90,80,相似度较高,
1054,七夕,死神,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
789,惆怅,防带走,感情,,nonsense_low,0-20,2,毫无关联,
44,石像鬼,石像鬼,狼人杀,,same_answer_exact,95-100,100,完全一样,
577,跟踪,杜甫,工作,,cross_category_low,0-30,7,二者不搭界,
782,秦时明月,随从群,动漫,,nonsense_low,0-20,2,毫无关联,
638,秦始皇,烤鸭,人物,,cross_category_low,0-30,7,二者不搭界,
160,泡澡,热水,生活,,hint_like_high,70-90,80,较为接近,
1114,一字千金,陆游,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
481,烦闷,依恋,情感,,same_category_mid,60-70,30,都是情感，但关联度不高,
16,白露,白露,节日,,same_answer_exact,95-100,100,完全一样,
410,后来,告白气球,歌曲,,same_category_mid,60-70,60,关联度中等,
921,欣慰,欣慰,感情,,exact_match,98-100,100,完全一致,
557,美术,骑士,学科,,cross_category_low,0-30,7,二者不搭界,
409,烦闷,心酸,情感,,same_category_mid,60-70,30,语义不同,
233,修灯,检查线,生活,,hint_like_high,70-90,60,关联度中等,
545,晚睡,小行星,生活,,cross_category_low,0-30,5,二者不搭界,
536,夏目友人帐,火箭,动漫,,cross_category_low,0-30,5,二者不搭界,
693,排期,草堂,工作,,nonsense_low,0-20,2,毫无关联,
995,转身,旋转,动作,,related_mid,45-75,70,同类词（需人工复核）,
832,披萨,比萨,美食,,near_synonym_high,90,90,异写同词,
668,重阳,鲲鹏,节日,,cross_category_low,0-30,7,二者不搭界,
431,相柳,刑天,神话,,same_category_mid,60-70,40,都是神话，但关联度不高,
1124,震惊,望远镜,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
258,幽游白书,战斗,动漫,,hint_like_high,70-90,50,后者范围较广,
349,锦上添花,自相矛盾,成语,,same_category_mid,60-70,20,仅为成语，关联度低,
602,粽子,对牛弹琴,美食,,cross_category_low,0-30,7,二者不搭界,
944,背水一战,身后是河,典故,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
917,骑士,骑士,狼人杀,,exact_match,98-100,100,完全一致,
989,狼美人,巫师,狼人杀,,related_mid,45-75,40,同类词（需人工复核）,
119,重阳,菊花酒,节日,,hint_like_high,70-90,70,重阳节有喝菊花酒的习俗,
1127,擀面杖吹火,圣斗士,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
194,跳跃,落地缓冲,动作,,hint_like_high,70-90,60,关联度中等,
822,孙悟空,齐天大圣,人物,,alias_synonym_high,90-98,99,同一角色称谓,
1088,拉怪,地质,游戏,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
336,技能,策略,游戏,,same_category_mid,60-70,20,关联度低,
1047,百发百中,卧薪尝胆,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1002,宇宙,教程,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
676,风之谷,鞠躬,动漫,,cross_category_low,0-30,7,二者不搭界,
791,越剧,委屈,文化,,nonsense_low,0-20,2,毫无关联,
142,做家务,清理屋,生活,,hint_like_high,70-90,90,非常接近了,
1039,蚩尤,露台,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
54,徒步,徒步,旅游,,same_answer_exact,95-100,100,完全一样,
773,小暑,武林,节日,,nonsense_low,0-20,2,毫无关联,
25,集章,集章,旅游,,same_answer_exact,95-100,100,完全一样,
869,学校,寿司,锚点词,,hard_negative_low,0-20,12,跨域无关,
583,月饼,热切,美食,,cross_category_low,0-30,7,二者不搭界,
781,黔驴技穷,选题,典故,,nonsense_low,0-20,2,毫无关联,
567,晾晒,亡羊补牢,生活,,cross_category_low,0-30,7,二者不搭界,
169,计算,代码实现,学科,,hint_like_high,70-90,30,关联度不高,
763,气候,你是猪,学科,,nonsense_low,0-20,2,毫无关联,
838,老师,教师,锚点词,,near_synonym_high,90,90,职业近义,
32,小溪,小溪,风景,,same_answer_exact,95-100,100,完全一样,
824,哪吒,三太子,神话,,alias_synonym_high,85-95,90,角色称谓,
468,青龙,刑天,神话,,same_category_mid,60-70,40,都是神话，但关联度不高,
164,光年,测天距,宇宙,,hint_like_high,70-90,90,很接近,
339,植物,生态,学科,,same_category_mid,60-70,40,关联度中等,
1108,狗咬吕洞宾,忐忑,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1122,震惊,望远镜,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
687,触龙说赵,祭灶,典故,,nonsense_low,0-20,2,毫无关联,
1103,离职,转机,工作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
1025,竹编,值班,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
292,魔女宅急便,进击的巨人,动漫,,same_category_mid,60-70,60,种类相同,
985,画江湖,排球少年,动漫,,related_mid,45-75,50,同类词（需人工复核）,
408,网球王子,游戏王,动漫,,same_category_mid,60-70,50,关联度中等,
890,编钟,编钟,文化,,exact_match,98-100,100,完全一致,
91,银河,亿万恒体,宇宙,,hint_like_high,70-90,80,意思接近但后者非宇宙,
1155,四面楚歌,排球少年,典故,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
630,郑和,鲲鹏,人物,,cross_category_low,0-30,7,二者不搭界,
423,肉夹馍,烤鱼,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
165,掉线,连接断,游戏,,hint_like_high,70-90,80,关联度较高,
1123,震惊,望远镜,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
613,记忆,流星雨,学习,,cross_category_low,0-30,7,二者不搭界,
982,进击的巨人,死神,动漫,,related_mid,45-75,50,同类词（需人工复核）,
403,紧张,焦虑,感情,,same_category_mid,60-70,30,语义不同,
625,欣喜,批改,情感,,cross_category_low,0-30,7,二者不搭界,
