id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
716,进击的巨人,孤身前往,动漫,,nonsense_low,0-20,2,毫无关联,
26,狗咬吕洞宾,狗咬吕洞宾,歇后语,,same_answer_exact,95-100,100,完全一样,
507,妖精尾巴,喜羊羊,动漫,,same_category_mid,60-70,50,关联度中等,
890,夜游,压抑,旅游,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
387,许嵩,邓紫棋,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
126,理发,围布,生活,,hint_like_high,70-90,50,理发包含围布但后者只是前者的一个方面,
429,读书,通风,生活,,same_category_mid,60-70,20,语义不同,
253,狼美人,绑线,狼人杀,,hint_like_high,70-90,20,连人更合适，绑线狼人杀没听说,
381,死神,全职高手,动漫,,same_category_mid,60-70,50,均为动漫，语义不同,
592,日报,瞎子点灯,工作,,cross_category_low,0-30,7,二者不搭界,
545,晚睡,小行星,生活,,cross_category_low,0-30,5,二者不搭界,
69,梯田,梯田,风景,,same_answer_exact,95-100,100,完全一样,
20,守夜人,守夜人,狼人杀,,same_answer_exact,95-100,100,完全一样,
617,塔防,指鹿为马,游戏,,cross_category_low,0-30,7,二者不搭界,
359,落座,踢踏,动作,,same_category_mid,60-70,20,二者不搭界,
176,暗能量,占比高,宇宙,,hint_like_high,70-90,30,关联度不高,
329,后来,演员,歌曲,,same_category_mid,60-70,30,二者联想度低,
567,晾晒,亡羊补牢,生活,,cross_category_low,0-30,7,二者不搭界,
735,画江湖,早晨,动漫,,nonsense_low,0-20,2,毫无关联,
699,红豆,轨道群,歌曲,,nonsense_low,0-20,2,毫无关联,
36,需求,需求,工作,,same_answer_exact,95-100,100,完全一样,
37,按兵不动,按兵不动,成语,,same_answer_exact,95-100,100,完全一样,
764,狼王,行当,狼人杀,,nonsense_low,0-20,2,毫无关联,
916,海湾,薛之谦,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
49,刻舟求剑,刻舟求剑,歇后语,,same_answer_exact,95-100,100,完全一样,
831,拿鸡毛,拿鸡毛,歇后语,,exact_match,98-100,100,完全一致,
343,愤懑,敬佩,情感,,same_category_mid,60-70,30,关联度底,
77,体面,体面,歌曲,,same_answer_exact,95-100,100,完全一样,
931,羡慕,巫师,感情,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
759,天空之城,怎么猜,动漫,,nonsense_low,0-20,2,毫无关联,
573,失望,酸辣粉,感情,,cross_category_low,0-30,7,二者不搭界,
222,早起,先洗漱,生活,,hint_like_high,70-90,60,关联度中等,
775,麒麟,道德经,神话,,nonsense_low,0-20,2,毫无关联,
601,上课,不良人,学习,,cross_category_low,0-30,7,二者不搭界,
142,做家务,清理屋,生活,,hint_like_high,70-90,90,非常接近了,
111,斗罗大陆,修炼,动漫,,hint_like_high,70-90,70,包含关系,
44,石像鬼,石像鬼,狼人杀,,same_answer_exact,95-100,100,完全一样,
237,犬夜叉,破魔,动漫,,hint_like_high,70-90,80,易于联想,
229,外星人,未知生命,宇宙,,hint_like_high,70-90,70,联想能力中等,
112,青花瓷,雅致,歌曲,,hint_like_high,70-90,30,字面意思有关联，但前者是歌曲，关联度降低,
131,弓步,稳住,动作,,hint_like_high,70-90,40,字面意思有关联。但很难联系那个动作,
811,披萨,比萨,美食,,near_synonym_high,90,90,异写同词,
826,盘腿,仰卧起坐,动作,,exact_match,98-100,100,完全一致,
423,肉夹馍,烤鱼,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
395,张杰,王力宏,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
258,幽游白书,战斗,动漫,,hint_like_high,70-90,50,后者范围较广,
676,风之谷,鞠躬,动漫,,cross_category_low,0-30,7,二者不搭界,
243,京剧,国粹舞台,文化,,hint_like_high,70-90,80,关联度较高,
305,塔防,视角,游戏,,same_category_mid,60-70,20,二者关联度低,
872,超新星,超新星,宇宙,,exact_match,98-100,100,完全一致,
500,井水不犯,秀才遇鬼,歇后语,,same_category_mid,60-70,30,都是歇后语，但关联度不高,
137,完璧归赵,巧辩,典故,,hint_like_high,70-90,20,关联度不高,
834,解答,解答,学习,,exact_match,98-100,100,完全一致,
256,望梅止渴,想象安慰,典故,,hint_like_high,70-90,50,后者范围较广,
876,考试,考试,学习,,exact_match,98-100,100,完全一致,
114,盘腿,坐定,动作,,hint_like_high,70-90,70,字面意思有关联系,
815,跑步,奔跑,锚点词,,near_synonym_high,90,90,动作近义,
202,对齐,同步目标,工作,,hint_like_high,70-90,90,联想度高,
791,越剧,委屈,文化,,nonsense_low,0-20,2,毫无关联,
693,排期,草堂,工作,,nonsense_low,0-20,2,毫无关联,
178,秃子头上,无遮无掩,歇后语,,hint_like_high,70-90,70,字面意思接近,
770,七夕,软糯,节日,,nonsense_low,0-20,2,毫无关联,
884,坦诚,真心话,情感,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
839,释怀,释怀,情感,,exact_match,98-100,100,完全一致,
53,抬头,抬头,动作,,same_answer_exact,95-100,100,完全一样,
644,欣慰,经济,感情,,cross_category_low,0-30,7,二者不搭界,
50,安检,安检,旅游,,same_answer_exact,95-100,100,完全一样,
928,擀面杖吹火,圣斗士,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
803,小猫,猫,锚点词,,alias_synonym_high,88-96,90,口语近义,
390,王安石,李时珍,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
385,连击,教程,游戏,,same_category_mid,60-70,20,都是游戏活动，但关联度不高,
102,露营,搭帐篷,旅游,,hint_like_high,70-90,70,露营包含搭帐篷,
15,盘古,盘古,神话,,same_answer_exact,95-100,100,完全一样,
598,汉堡,京剧,美食,,cross_category_low,0-30,7,二者不搭界,
626,地球,体面,宇宙,,cross_category_low,0-30,7,二者不搭界,
709,祭司,热乎,狼人杀,,nonsense_low,0-20,2,毫无关联,
452,白泽,鲲鹏,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
242,实验,现象观察,学习,,hint_like_high,70-90,80,关联度较高,
624,青之驱魔师,凿壁借光,动漫,,cross_category_low,0-30,7,二者不搭界,
396,森林,草甸,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
602,粽子,对牛弹琴,美食,,cross_category_low,0-30,7,二者不搭界,
310,超新星,轨道,宇宙,,same_category_mid,60-70,20,二者关联度低,
862,测验,测验,学习,,exact_match,98-100,100,完全一致,
96,背水一战,退无可退,典故,,hint_like_high,70-90,80,环境相同,
753,骑士,口述,狼人杀,,nonsense_low,0-20,2,毫无关联,
198,三顾茅庐,反复邀请,典故,,hint_like_high,70-90,80,关联度较高,
707,考试,鬼怪装,学习,,nonsense_low,0-20,2,毫无关联,
14,探图,探图,游戏,,same_answer_exact,95-100,100,完全一样,
185,挟天子,掌控象征,典故,,hint_like_high,70-90,50,接近但不高,
164,光年,测天距,宇宙,,hint_like_high,70-90,90,很接近,
269,刺客伍六七,任务,动漫,,hint_like_high,70-90,50,后者范围较广,
480,平静,冷淡,情感,,same_category_mid,60-70,30,都是情感，但关联度不高,
320,夜色,海岸,风景,,same_category_mid,60-70,20,关联度低,
788,滥竽充数,复活,成语,,nonsense_low,0-20,2,毫无关联,
665,亡羊补牢,上课,成语,,cross_category_low,0-30,7,二者不搭界,
200,评弹,书场表演,文化,,hint_like_high,70-90,90,很接近,
18,趁热打铁,趁热打铁,成语,,same_answer_exact,95-100,100,完全一样,
372,拍照,行李,旅游,,same_category_mid,60-70,20,语义不同,
587,银河,焦虑,宇宙,,cross_category_low,0-30,7,二者不搭界,
277,逛馆,展品,旅游,,hint_like_high,70-90,60,关联度够了，但是二者词性不同,
899,蚩尤,露台,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
219,老子,函谷关,人物,,hint_like_high,70-90,80,后者易于联想到前者,
588,小雪,舞狮,节日,,cross_category_low,0-30,7,二者不搭界,
536,夏目友人帐,火箭,动漫,,cross_category_low,0-30,5,二者不搭界,
209,黄鼠狼拜年,暗藏坏心,歇后语,,hint_like_high,70-90,80,相似度较高,
165,掉线,连接断,游戏,,hint_like_high,70-90,80,关联度较高,
336,技能,策略,游戏,,same_category_mid,60-70,20,关联度低,
67,收拾,收拾,生活,,same_answer_exact,95-100,100,完全一样,
267,后来我们,感慨,歌曲,,hint_like_high,70-90,50,后者范围较广,
87,鸡犬升天,沾光跟着,歇后语,,hint_like_high,70-90,80,意思接近但后者非歇后语,
496,开心,惬意,感情,,same_category_mid,60-70,70,都是情感，但关联度高,
858,gong,gong,神话,,exact_match,98-100,100,完全一致,
233,修灯,检查线,生活,,hint_like_high,70-90,60,关联度中等,
703,冷淡,国家事,情感,,nonsense_low,0-20,2,毫无关联,
817,思考,思索,锚点词,,near_synonym_high,90,90,动词近义,
427,陨石,星球,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
927,震惊,望远镜,情感,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
562,值机,安心,旅游,,cross_category_low,0-30,7,二者不搭界,
245,猪八戒照镜,进退失据,歇后语,,hint_like_high,70-90,80,字面意思接近，但后者非歇后语,
909,划点,围魏救赵,学习,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
637,潜狼,瞎子点灯,狼人杀,,cross_category_low,0-30,7,二者不搭界,
414,国画,楹联,文化,,same_category_mid,60-70,40,都是文化，但关联度不高,
883,黑洞,时空扭曲,宇宙,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
851,一人之下,一人之下,动漫,,exact_match,98-100,100,完全一致,
337,麻花,月饼,美食,,same_category_mid,60-70,20,关联度低,
638,秦始皇,烤鸭,人物,,cross_category_low,0-30,7,二者不搭界,
46,先知,先知,狼人杀,,same_answer_exact,95-100,100,完全一样,
246,林俊杰,舞台,歌手,,hint_like_high,70-90,50,后者范围较广,
503,负荆请罪,三令五申,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
533,汤圆,稻田,美食,,cross_category_low,0-30,4,二者不搭界,
714,青花瓷,серд发紧,歌曲,,nonsense_low,0-20,2,毫无关联,
152,管理,执行,学科,,hint_like_high,70-90,50,管理包含执行但后者只是前者的一个方面,
419,张衡,班固,人物,,same_category_mid,60-70,40,都是历史人物，但关联度不高,
30,连麦,连麦,游戏,,same_answer_exact,95-100,100,完全一样,
355,禁锢者,驯熊师,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
481,烦闷,依恋,情感,,same_category_mid,60-70,30,都是情感，但关联度不高,
823,一字千金,一字千金,典故,,exact_match,98-100,100,完全一致,
774,弹跳,站边后出手,动作,,nonsense_low,0-20,2,毫无关联,
591,血月使者,茶园,狼人杀,,cross_category_low,0-30,7,二者不搭界,
300,租车,托运,旅游,,same_category_mid,60-70,20,二者关联度低,
634,皮影,春分,文化,,cross_category_low,0-30,7,二者不搭界,
887,宇宙,教程,宇宙,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
523,催办,登顶,工作,,cross_category_low,0-30,10,二者不搭界,
190,秧歌,热闹队伍,文化,,hint_like_high,70-90,60,有关联但不高,
214,购物,比价,生活,,hint_like_high,70-90,60,关联度中等,
180,言叶之庭,治愈,动漫,,hint_like_high,70-90,30,后者是前者的一个情感，但很难联想到前者,
622,篆刻,花海,文化,,cross_category_low,0-30,7,二者不搭界,
97,灯谜,元宵娱乐,文化,,hint_like_high,70-90,70,包含关系,
739,刺客伍六七,烤鸭,动漫,,nonsense_low,0-20,2,毫无关联,
175,闯关,最终战斗,游戏,,hint_like_high,70-90,30,后者表示最后一关，前者并不是特指最后一关，关联度不高,
922,狗咬吕洞宾,忐忑,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
210,策略,排兵布阵,游戏,,hint_like_high,70-90,70,后者属于前者一种,
216,小行星,多碎石,宇宙,,hint_like_high,70-90,50,后者范围较广,
702,极光,函谷关,风景,,nonsense_low,0-20,2,毫无关联,
731,公会,语言技巧,游戏,,nonsense_low,0-20,2,毫无关联,
223,龙舟,长形船体,文化,,hint_like_high,70-90,50,后者范围较广,
236,潜伏,等时机,动作,,hint_like_high,70-90,80,关联度较高,
140,凿壁借光,夜读无灯,典故,,hint_like_high,70-90,85,后者为解释,
487,千与千寻,命运之夜,动漫,,same_category_mid,60-70,50,关联度中等,
115,漫步,巷子穿行,旅游,,hint_like_high,70-90,50,关联度中等,
910,陶瓷,推挡,文化,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
275,盘瓠,犬神,神话,,hint_like_high,70-90,70,同类型,
921,画地为牢,迷茫,成语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
822,李白,披萨,人物,,hard_negative_low,0-20,2,跨域无关,
377,理发,做饭,生活,,same_category_mid,60-70,20,都是生活活动，但关联度不高,
8,王安石,王安石,人物,,same_answer_exact,95-100,100,完全一样,
410,后来,告白气球,歌曲,,same_category_mid,60-70,60,关联度中等,
619,退避三舍,光年,典故,,cross_category_low,0-30,7,二者不搭界,
297,寿司,粽子,美食,,same_category_mid,60-70,50,种类相同，词义不够接近,
767,挥拳,连线图,动作,,nonsense_low,0-20,2,毫无关联,
450,划点,提问,学习,,same_category_mid,60-70,20,语义不同,
208,百发百中,手感准,成语,,hint_like_high,70-90,70,字面意思接近,
384,夏目友人帐,秦时明月,动漫,,same_category_mid,60-70,50,均为动漫，语义不同,
613,记忆,流星雨,学习,,cross_category_low,0-30,7,二者不搭界,
433,雨水,处暑,节日,,same_category_mid,60-70,30,都是节日，但关联度不高,
467,拍景,看展,旅游,,same_category_mid,60-70,20,语义不同,
79,杯水车薪,杯水车薪,歇后语,,same_answer_exact,95-100,100,完全一样,
119,重阳,菊花酒,节日,,hint_like_high,70-90,70,重阳节有喝菊花酒的习俗,
135,视角,镜头位置,游戏,,hint_like_high,70-90,80,词义上接近，但后者只是前者的一个方面,
339,植物,生态,学科,,same_category_mid,60-70,40,关联度中等,
720,朱雀,清风穿行,神话,,nonsense_low,0-20,2,毫无关联,
16,白露,白露,节日,,same_answer_exact,95-100,100,完全一样,
218,卧冰求鲤,寒冷之举,典故,,hint_like_high,70-90,70,字面意思接近,
351,面条,三明治,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
100,麻雀虽小,不缺要素,歇后语,,hint_like_high,70-90,80,内容接近,
420,丢垃圾,搬家,生活,,same_category_mid,60-70,20,语义不同,
828,自检,自检,工作,,exact_match,98-100,100,完全一致,
312,楹联,相声,文化,,same_category_mid,60-70,50,种类相同,
511,月食,流星雨,宇宙,,same_category_mid,60-70,40,都是宇宙相关，但关联度不高,
449,镇魂街,名侦探柯南,动漫,,same_category_mid,60-70,50,关联度中等,
39,整理,整理,学习,,same_answer_exact,95-100,100,完全一样,
841,借刀杀人,借刀杀人,典故,,exact_match,98-100,100,完全一致,
801,狗狗,狗,锚点词,,alias_synonym_high,90-98,90,昵称与本词,
340,烤鱼,粥品,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
88,草船借箭,计谋,典故,,hint_like_high,70-90,70,后者包含前者,
635,张杰,答辩,歌手,,cross_category_low,0-30,7,二者不搭界,
249,激动,兴奋,感情,,hint_like_high,70-90,70,近义词,
614,三明治,卧薪尝胆,美食,,cross_category_low,0-30,7,二者不搭界,
138,踮脚,前掌起,动作,,hint_like_high,70-90,40,字面意思有关联，但很难联系那个动作,
285,彩陶,评弹,文化,,same_category_mid,60-70,30,种类虽相同，但词义相差甚远,
509,潜伏,滑行,动作,,same_category_mid,60-70,20,语义不同,
925,杨戬,儿童节,神话,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
846,羞愧,羞愧,感情,,exact_match,98-100,100,完全一致,
363,雨水,谷雨,节日,,same_category_mid,60-70,60,有字相同,
447,鲛人,麒麟,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
781,黔驴技穷,选题,典故,,nonsense_low,0-20,2,毫无关联,
221,幽游白书,伙伴,动漫,,hint_like_high,70-90,50,后者范围较广,
352,火锅,咖喱,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
446,河伯,神农,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
346,温柔,感动,情感,,same_category_mid,60-70,30,关联度底,
878,兴奋,兴奋,感情,,exact_match,98-100,100,完全一致,
313,伸展,俯卧,动作,,same_category_mid,60-70,50,动作类型相似,
920,离职,转机,工作,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
3,委屈,委屈,感情,,same_answer_exact,95-100,100,完全一样,
734,嫉妒,规整,感情,,nonsense_low,0-20,2,毫无关联,
388,杨千嬅,林俊杰,歌手,,same_category_mid,60-70,40,都是歌手，但关联度不高,
40,守墓人,守墓人,狼人杀,,same_answer_exact,95-100,100,完全一样,
376,豆花,火锅,美食,,same_category_mid,60-70,30,都是吃的，仅此而已,
183,山谷,底部冲刷,风景,,hint_like_high,70-90,50,底部接近，冲刷联想过弱,
459,完璧归赵,退避三舍,典故,,same_category_mid,60-70,30,都是历史典故，但关联度不高,
561,写作,石桥,学习,,cross_category_low,0-30,7,二者不搭界,
726,船到桥头,剑术,歇后语,,nonsense_low,0-20,2,毫无关联,
512,懊悔,自豪,感情,,same_category_mid,60-70,30,都是情感，但关联度不高,
540,离职,冬至,工作,,cross_category_low,0-30,3,二者不搭界,
292,魔女宅急便,进击的巨人,动漫,,same_category_mid,60-70,60,种类相同,
867,篆书,篆书,文化,,exact_match,98-100,100,完全一致,
882,狼狈为奸,一起干坏,成语,,near_synonym_high,80-92,90,答案提示词（需人工复核）,
212,挤压,缩体积,动作,,hint_like_high,70-90,70,后者过于口语化,
482,抬头,点头,动作,,same_category_mid,60-70,20,语义不同,
569,火锅,按部就班,美食,,cross_category_low,0-30,7,二者不搭界,
919,一拳超人,失望,动漫,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
717,听课,高处直冲,学习,,nonsense_low,0-20,2,毫无关联,
542,拉怪,以卵击石,游戏,,cross_category_low,0-30,5,二者不搭界,
172,三顾茅庐,求才若渴,典故,,hint_like_high,70-90,70,字面意思接近,
42,皮肤,皮肤,游戏,,same_answer_exact,95-100,100,完全一样,
406,孤寂,无奈,情感,,same_category_mid,60-70,30,语义不同,
335,默写,预读,学习,,same_category_mid,60-70,20,关联度低,
473,按部就班,画地为牢,成语,,same_category_mid,60-70,30,都是成语，但关联度不高,
783,忐忑,群起围堵,感情,,nonsense_low,0-20,2,毫无关联,
465,青之驱魔师,铃芽之旅,动漫,,same_category_mid,60-70,50,关联度中等,
650,欣赏,小年,情感,,cross_category_low,0-30,7,二者不搭界,
528,李白,混血儿,人物,,cross_category_low,0-30,10,二者不搭界,
116,入职,报到登记,工作,,hint_like_high,70-90,80,关联度较高，报到登记是入职的一个重要环节,
188,篆书,字形古雅,文化,,hint_like_high,70-90,70,包含,
718,挥手,仙桃宴,动作,,nonsense_low,0-20,2,毫无关联,
195,海洋,潮汐,学科,,hint_like_high,70-90,70,关联度中等,
86,湖泊,群山环抱,风景,,hint_like_high,70-90,30,群山环抱的未必是湖泊,
527,复述,翻滚,学习,,cross_category_low,0-30,7,二者不搭界,
369,收拾,租房,生活,,same_category_mid,60-70,20,语义不同,
45,拍照,拍照,旅游,,same_answer_exact,95-100,100,完全一样,
412,心酸,释怀,情感,,same_category_mid,60-70,30,语义不同,
107,阅读,看文字,学习,,hint_like_high,70-90,60,阅读包含看文字,
568,相柳,邓紫棋,神话,,cross_category_low,0-30,7,二者不搭界,
17,化学,化学,学科,,same_answer_exact,95-100,100,完全一样,
59,出境,出境,旅游,,same_answer_exact,95-100,100,完全一样,
201,名不副实,华而无用,成语,,hint_like_high,70-90,70,字面意思接近,
373,通话,理财,生活,,same_category_mid,60-70,20,语义不同,
124,教育,师生,学科,,hint_like_high,70-90,50,教育包含师生但后者只是前者的一个方面,
266,卧冰求鲤,故事流传,典故,,hint_like_high,70-90,50,后者范围较广,
900,麻辣烫,杨千嬅,美食,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
657,喜悦,樱花,情感,,cross_category_low,0-30,7,二者不搭界,
758,自检,打包,工作,,nonsense_low,0-20,2,毫无关联,
541,方案,剪纸,工作,,cross_category_low,0-30,4,二者不搭界,
908,万圣节,法学,节日,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
213,刷牙,早晚做,生活,,hint_like_high,70-90,50,后者范围较广,
409,烦闷,心酸,情感,,same_category_mid,60-70,30,语义不同,
903,林间,攻略,风景,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
643,自相矛盾,拿鸡毛,成语,,cross_category_low,0-30,7,二者不搭界,
668,重阳,鲲鹏,节日,,cross_category_low,0-30,7,二者不搭界,
162,提问,澄清疑惑,学习,,hint_like_high,70-90,50,行为不同,
344,夜曲,平凡之路,歌曲,,same_category_mid,60-70,40,猜不到,
358,起床,通话,生活,,same_category_mid,60-70,20,二者不搭界,
120,迈步,移动,动作,,hint_like_high,70-90,65,迈步确实会产生移动,
389,拍照,泡汤,旅游,,same_category_mid,60-70,20,语义不同,
485,语文,地质,学科,,same_category_mid,60-70,40,都是学科，但关联度不高,
552,纸上谈兵,期待,典故,,cross_category_low,0-30,7,二者不搭界,
368,哲学,心理,学科,,same_category_mid,60-70,20,语义不同,
145,班固,史书,人物,,hint_like_high,70-90,80,后者为事迹，但不单属于前者,
578,做梦,存档,生活,,cross_category_low,0-30,7,二者不搭界,
28,哪吒,哪吒,神话,,same_answer_exact,95-100,100,完全一样,
641,鸡犬升天,郁闷,歇后语,,cross_category_low,0-30,7,二者不搭界,
901,狗咬吕洞宾,值机,歇后语,,hard_negative_low,0-20,2,跨类无关（需人工复核）,
773,小暑,武林,节日,,nonsense_low,0-20,2,毫无关联,
227,计算,编码开发,学科,,hint_like_high,70-90,60,关联度中等,
9,数码宝贝,数码宝贝,动漫,,same_answer_exact,95-100,100,完全一样,
580,苏轼,抬头,人物,,cross_category_low,0-30,7,二者不搭界,
207,伸展,舒缓紧绷,动作,,hint_like_high,70-90,60,关联度中等,
404,花田,夜色,风景,,same_category_mid,60-70,30,都是风景，但关联度不高,
789,惆怅,防带走,感情,,nonsense_low,0-20,2,毫无关联,
51,邮轮,邮轮,旅游,,same_answer_exact,95-100,100,完全一样,
338,天王星,海王星,宇宙,,same_category_mid,60-70,70,关联度较高,
762,顺水推舟,全力冲,成语,,nonsense_low,0-20,2,毫无关联,
110,诸葛亮,出师表,人物,,hint_like_high,70-90,95,出师表直接能联想到诸葛亮,
875,嫦娥,嫦娥,神话,,exact_match,98-100,100,完全一致,
