id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
332,惊蛰,轮岗,节日,,cross_category_low,2-12,7,二者不搭界,
333,惋惜,铁公鸡,情感,,cross_category_low,2-12,7,二者不搭界,
334,惬意,草船借箭,感情,,cross_category_low,15-25,20,语义不同,
335,感动,感动,情感,,same_answer_exact,95-100,100,完全一样,
336,愤怒,烦躁,感情,,same_category_mid,25-35,30,语义不同,
337,愤懑,敬佩,情感,,same_category_mid,25-35,30,关联度底,
338,懊悔,果汁,感情,,nonsense_low,0-7,2,毫无关联,
339,懊悔,自豪,感情,,same_category_mid,25-35,30,都是情感，但关联度不高,
340,懊悔,自责,感情,,hint_like_high,75-85,80,感情接近,
341,戏曲,皮影,文化,,same_category_mid,35-45,40,都是历史文化，但关联度不高,
342,戏曲,票友捧场,文化,,hint_like_high,45-55,50,后者范围较广,
343,手柄,大禹,游戏,,nonsense_low,0-7,2,毫无关联,
344,打扫,装修,生活,,same_category_mid,15-25,20,二者关联度低,
345,技能,策略,游戏,,same_category_mid,15-25,20,关联度低,
346,投笔从戎,奔赴战场,典故,,hint_like_high,65-75,70,后者没有描述到投笔的含义,
347,投笔从戎,扫描,典故,,nonsense_low,0-7,2,毫无关联,
348,抬头,抬头,动作,,same_answer_exact,95-100,100,完全一样,
349,抬头,柜台,动作,,nonsense_low,0-7,2,毫无关联,
350,抬头,点头,动作,,same_category_mid,15-25,20,语义不同,
351,担忧,左右摆,情感,,nonsense_low,0-7,2,毫无关联,
352,拉怪,以卵击石,游戏,,cross_category_low,0-10,5,二者不搭界,
353,拉怪,伸手,游戏,,cross_category_low,2-12,7,二者不搭界,
354,拍景,看展,旅游,,same_category_mid,15-25,20,语义不同,
355,拍照,免税,旅游,,same_category_mid,15-25,20,语义不同,
356,拍照,拍照,旅游,,same_answer_exact,95-100,100,完全一样,
357,拍照,泡汤,旅游,,same_category_mid,15-25,20,语义不同,
358,拍照,行李,旅游,,same_category_mid,15-25,20,语义不同,
359,拓印,石文摹写,文化,,hint_like_high,75-85,80,关联度较高,
360,指鹿为马,伎俩耗尽,典故,,nonsense_low,0-7,2,毫无关联,
361,指鹿为马,强词夺理,典故,,hint_like_high,65-75,70,前者具体事件，后者解释而已,
362,按兵不动,按兵不动,成语,,same_answer_exact,95-100,100,完全一样,
363,按部就班,画地为牢,成语,,same_category_mid,25-35,30,都是成语，但关联度不高,
364,挑灯夜战,挑灯夜战,成语,,same_answer_exact,95-100,100,完全一样,
365,挑灯夜战,熬到很晚,成语,,hint_like_high,75-85,80,意思接近但后者非成语,
366,挑灯夜战,通宵赶工,成语,,hint_like_high,65-75,70,字面意思接近,
367,挟天子,掌控象征,典故,,hint_like_high,45-55,50,接近但不高,
368,挤压,缩体积,动作,,hint_like_high,65-75,70,后者过于口语化,
369,挥手,仙桃宴,动作,,nonsense_low,0-7,2,毫无关联,
370,挥手,抬前臂,动作,,hint_like_high,85-95,90,意思接近,
371,挥拳,挥拳,动作,,same_answer_exact,95-100,100,完全一样,
372,挥拳,连线图,动作,,nonsense_low,0-7,2,毫无关联,
373,掉线,连接断,游戏,,hint_like_high,75-85,80,关联度较高,
374,掉落,许嵩,游戏,,cross_category_low,2-12,7,二者不搭界,
375,排期,草堂,工作,,nonsense_low,0-7,2,毫无关联,
376,排查,异常点,工作,,hint_like_high,65-75,70,有先后顺序,
377,排查,找问题,工作,,hint_like_high,85-95,90,联想度很高,
378,排查,校准方向,工作,,nonsense_low,0-7,2,毫无关联,
379,排球少年,熬到很晚,动漫,,nonsense_low,0-7,2,毫无关联,
380,排球少年,犬夜叉,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
381,排球少年,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
382,排球少年,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
383,探图,探图,游戏,,same_answer_exact,95-100,100,完全一样,
384,提问,澄清疑惑,学习,,hint_like_high,45-55,50,行为不同,
385,收拾,丢垃圾,生活,,same_category_mid,65-75,70,关联度较高,
386,收拾,午休,生活,,same_category_mid,15-25,20,语义不同,
387,收拾,收拾,生活,,same_answer_exact,95-100,100,完全一样,
388,收拾,租房,生活,,same_category_mid,15-25,20,语义不同,
389,教程,公会,游戏,,same_category_mid,35-45,40,都是游戏，但关联度不高,
390,教程,运动,游戏,,nonsense_low,0-7,2,毫无关联,
391,教育,师生,学科,,hint_like_high,45-55,50,教育包含师生但后者只是前者的一个方面,
392,敬佩,老马识途,情感,,cross_category_low,5-15,10,二者不搭界,
393,数学,方程求解,学科,,hint_like_high,80-90,85,后者根据学科内容较容易联想到答案,
394,数学,生态,学科,,same_category_mid,35-45,40,都是学科，但关联度不高,
395,数学,粽香,学科,,nonsense_low,0-7,2,毫无关联,
396,数码宝贝,刀剑神域,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
397,数码宝贝,数码宝贝,动漫,,same_answer_exact,95-100,100,完全一样,
398,数码宝贝,虹猫蓝兔,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
399,数码宝贝,进击的巨人,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
400,整理,整理,学习,,same_answer_exact,95-100,100,完全一样,
401,文天祥,丹心,人物,,hint_like_high,85-95,90,人物著作中提到丹心，关联度较高,
402,文学,小说戏剧,学科,,hint_like_high,65-75,70,前者是后者的一个分支，关联度较高,
403,斗破苍穹,热带,动漫,,nonsense_low,0-7,2,毫无关联,
404,斗破苍穹,白蛇缘起,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
405,斗破苍穹,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
406,斗破苍穹,青之驱魔师,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
407,斗罗大陆,修炼,动漫,,hint_like_high,65-75,70,包含关系,
408,斗罗大陆,刀剑神域,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
409,斗罗大陆,成长,动漫,,hint_like_high,45-55,50,后者范围较广,
410,斗罗大陆,武魂,动漫,,hint_like_high,65-75,70,都为动漫,
411,斗罗大陆,死神,动漫,,same_category_mid,45-55,50,关联度中等,
412,斗罗大陆,罗小黑战记,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
413,斗罗大陆,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
414,新手,丘比特,游戏,,cross_category_low,2-12,7,二者不搭界,
415,方案,剪纸,工作,,cross_category_low,0-9,4,二者不搭界,
416,方案,摘记,工作,,nonsense_low,0-7,2,毫无关联,
417,日出,日出,风景,,same_answer_exact,95-100,100,完全一样,
418,日出,玄鸟,风景,,cross_category_low,2-12,7,二者不搭界,
419,日报,每天写,工作,,hint_like_high,65-75,70,关联度接近,
420,日报,瞎子点灯,工作,,cross_category_low,2-12,7,二者不搭界,
421,日食,腰间小圆,宇宙,,nonsense_low,0-7,2,毫无关联,
422,早起,先洗漱,生活,,hint_like_high,55-65,60,关联度中等,
423,早起,引力波,生活,,cross_category_low,2-12,7,二者不搭界,
424,星座,造型表现,宇宙,,nonsense_low,0-7,2,毫无关联,
425,星游记,妖精尾巴,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
426,星游记,数码宝贝,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
427,星游记,海贼王,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
428,星游记,礁石,动漫,,cross_category_low,2-12,7,二者不搭界,
429,星球,表面坑,宇宙,,hint_like_high,45-55,50,表面坑包含在星球中但关联度不高,
430,晚睡,小行星,生活,,cross_category_low,0-10,5,二者不搭界,
431,晚霞,云层晕彩,风景,,hint_like_high,65-75,70,关联度中等,
432,晴天,平凡之路,歌曲,,same_category_mid,15-25,20,都为歌曲，但联想度很低,
433,晾晒,亡羊补牢,生活,,cross_category_low,2-12,7,二者不搭界,
434,暗能量,占比高,宇宙,,hint_like_high,25-35,30,关联度不高,
435,暴击,晚睡,游戏,,cross_category_low,1-11,6,二者不搭界,
436,月球,惊喜,宇宙,,cross_category_low,4-14,9,二者不搭界,
437,月食,柔美唱腔,宇宙,,nonsense_low,0-7,2,毫无关联,
438,月食,流星雨,宇宙,,same_category_mid,35-45,40,都是宇宙相关，但关联度不高,
439,月饼,热切,美食,,cross_category_low,2-12,7,二者不搭界,
440,朗读,化学,学习,,cross_category_low,15-25,20,语义不同,
441,朗读,挤压,学习,,cross_category_low,2-12,7,二者不搭界,
442,望梅止渴,想象安慰,典故,,hint_like_high,45-55,50,后者范围较广,
443,望远镜,天文器,宇宙,,hint_like_high,55-65,60,包含关系,
444,木星,火星,宇宙,,same_category_mid,35-45,40,都是宇宙相关，但关联度不高,
445,未闻花名,咒术回战,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
446,未闻花名,画江湖,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
447,未闻花名,银魂,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
448,朱雀,清风穿行,神话,,nonsense_low,0-7,2,毫无关联,
449,李时珍,资治通鉴,人物,,nonsense_low,0-7,2,毫无关联,
450,李清照,秦始皇,人物,,same_category_mid,35-45,40,都是历史人物，但关联度不高,
451,李白,混血儿,人物,,cross_category_low,5-15,10,二者不搭界,
452,材料,材料,学科,,same_answer_exact,95-100,100,完全一样,
453,村民,影子,狼人杀,,same_category_mid,65-75,70,都为狼人杀，范围接近,
454,杨千嬅,林俊杰,歌手,,same_category_mid,35-45,40,都是歌手，但关联度不高,
455,杨戬,劈山救母,神话,,hint_like_high,75-85,80,后者为前者具体事迹,
456,杨戬,神将,神话,,hint_like_high,55-65,60,包含关系,
457,杯弓蛇影,恐慌由假,成语,,hint_like_high,65-75,70,意思接近,
458,杯水车薪,杯水车薪,歇后语,,same_answer_exact,95-100,100,完全一样,
459,杯水车薪,母子转变,歇后语,,nonsense_low,0-7,2,毫无关联,
460,杯水车薪,编钟,歇后语,,cross_category_low,5-15,10,二者不搭界,
461,极光,函谷关,风景,,nonsense_low,0-7,2,毫无关联,
462,极光,极光,风景,,same_answer_exact,95-100,100,完全一样,
463,林俊杰,舞台,歌手,,hint_like_high,45-55,50,后者范围较广,
464,林俊杰,超新星,歌手,,cross_category_low,2-12,7,二者不搭界,
465,林黛玉,挟天子,人物,,cross_category_low,2-12,7,二者不搭界,
466,果汁,判定,美食,,nonsense_low,0-7,2,毫无关联,
467,果汁,协同,美食,,cross_category_low,2-12,7,二者不搭界,
468,果汁,果汁,美食,,same_answer_exact,95-100,100,完全一样,
469,查阅,检索文献,学习,,hint_like_high,75-85,80,关联度较高,
470,柳宗元,关羽,人物,,same_category_mid,15-25,20,都为名人，二者关联度低,
471,柳宗元,叙事,人物,,nonsense_low,0-7,2,毫无关联,
472,柳宗元,柳宗元,人物,,same_answer_exact,95-100,100,完全一样,
473,梁静茹,情歌,歌手,,hint_like_high,45-55,50,关联度中等,
474,梯田,梯田,风景,,same_answer_exact,95-100,100,完全一样,
475,森林,草甸,风景,,same_category_mid,25-35,30,都是风景，但关联度不高,
476,植物,无顾虑,学科,,nonsense_low,0-7,2,毫无关联,
477,植物,生态,学科,,same_category_mid,35-45,40,关联度中等,
478,楹联,相声,文化,,same_category_mid,45-55,50,种类相同,
479,模拟,提前熟悉,学习,,hint_like_high,45-55,50,关联度中等,
480,樱桃小丸子,魔女宅急便,动漫,,same_category_mid,45-55,50,关联度中等,
481,欣喜,批改,情感,,cross_category_low,2-12,7,二者不搭界,
482,欣喜,郁闷,情感,,same_category_mid,15-25,20,都快反义词了,
483,欣慰,经济,感情,,cross_category_low,2-12,7,二者不搭界,
484,欣赏,小年,情感,,cross_category_low,2-12,7,二者不搭界,
485,欣赏,欣慰,情感,,same_category_mid,55-65,60,有相同的字但意思不对,
486,死神,全职高手,动漫,,same_category_mid,45-55,50,均为动漫，语义不同,
487,死神,虹猫蓝兔,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
488,死神,青之驱魔师,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
489,死神,鬼灭之刃,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
490,毛不易,创作,歌手,,hint_like_high,55-65,60,后者范围过大,
491,毛遂自荐,单刀赴会,典故,,same_category_mid,15-25,20,关联度低,
492,气候,你是猪,学科,,nonsense_low,0-7,2,毫无关联,
493,气象,卤味,学科,,nonsense_low,0-7,2,毫无关联,
494,汉堡,京剧,美食,,cross_category_low,2-12,7,二者不搭界,
495,汤圆,稻田,美食,,cross_category_low,0-9,4,二者不搭界,
496,汤圆,饺子,美食,,same_category_mid,65-75,70,关联度较高,
497,沙拉,果汁,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
498,沙拉,近乎无物,美食,,nonsense_low,0-7,2,毫无关联,
499,河伯,神农,神话,,same_category_mid,55-65,60,都是神话，但关联度不高,
500,油菜花,一片黄,风景,,hint_like_high,45-55,50,后者范围较广,
501,法学,法学,学科,,same_answer_exact,95-100,100,完全一样,
502,泡汤,室外池边,旅游,,hint_like_high,55-65,60,后者范围有点大,
503,泡澡,热水,生活,,hint_like_high,75-85,80,较为接近,
504,泡芙,泡芙,美食,,same_answer_exact,95-100,100,完全一样,
505,泥菩萨过,兔子尾巴,歇后语,,nonsense_low,0-7,2,毫无关联,
506,洗漱,樱桃小丸子,生活,,cross_category_low,2-12,7,二者不搭界,
507,洗碗,面霜,生活,,nonsense_low,0-7,2,毫无关联,
508,流星雨,陨石,宇宙,,same_category_mid,55-65,60,关联度中等,
509,测绘,测绘,学科,,same_answer_exact,95-100,100,完全一样,
510,海岸,溪流,风景,,same_category_mid,25-35,30,都有水，总体关联度不高,
511,海洋,潮汐,学科,,hint_like_high,65-75,70,关联度中等,
512,海湾,雾气起,风景,,nonsense_low,0-7,2,毫无关联,
513,海贼王,大鱼海棠,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
514,海贼王,数码宝贝,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
515,淋浴,淋浴,生活,,same_answer_exact,95-100,100,完全一样,
516,混血儿,可变阵营,狼人杀,,hint_like_high,85-95,90,很接近,
517,温柔,感动,情感,,same_category_mid,25-35,30,关联度底,
518,温馨,依恋,感情,,cross_category_low,2-12,7,二者不搭界,
519,游戏王,农学,动漫,,cross_category_low,2-12,7,二者不搭界,
520,游戏王,白蛇缘起,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
521,游戏王,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
522,游戏王,虹猫蓝兔,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
523,湖泊,群山环抱,风景,,hint_like_high,25-35,30,群山环抱的未必是湖泊,
524,湖畔,湖畔,风景,,same_answer_exact,95-100,100,完全一样,
525,溪流,冰川,风景,,same_category_mid,25-35,30,都是风景，但关联度不高,
526,溪流,湖泊,风景,,same_category_mid,25-35,30,都是风景，但关联度不高,
527,溪流,稻田,风景,,same_category_mid,15-25,20,都是风景，但关联度不高,
528,滥竽充数,复活,成语,,nonsense_low,0-7,2,毫无关联,
529,漫步,巷子穿行,旅游,,hint_like_high,45-55,50,关联度中等,
530,潜伏,滑行,动作,,same_category_mid,15-25,20,语义不同,
531,潜伏,等时机,动作,,hint_like_high,75-85,80,关联度较高,
532,潜狼,瞎子点灯,狼人杀,,cross_category_low,2-12,7,二者不搭界,
533,激动,兴奋,感情,,hint_like_high,65-75,70,近义词,
534,激动,阻力小,感情,,nonsense_low,0-7,2,毫无关联,
535,灌篮高手,夏目友人帐,动漫,,same_category_mid,45-55,50,关联度中等,
536,灌篮高手,海贼王,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
537,灌篮高手,灌篮高手,动漫,,same_answer_exact,95-100,100,完全一样,
538,灌篮高手,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
539,火影,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
540,火影,进击的巨人,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
541,火影,龙猫,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
542,火星,金星,宇宙,,same_category_mid,35-45,40,都是宇宙相关，但关联度不高,
543,火锅,咖喱,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
544,火锅,按部就班,美食,,cross_category_low,2-12,7,二者不搭界,
545,灯谜,元宵娱乐,文化,,hint_like_high,65-75,70,包含关系,
546,灯谜,泪成珠,文化,,nonsense_low,0-7,2,毫无关联,
547,灵笼,天空之城,动漫,,same_category_mid,45-55,50,关联度中等,
548,灵笼,灵笼,动漫,,same_answer_exact,95-100,100,完全一样,
549,灵笼,犬夜叉,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank3,hard_negative_miner_v1
550,灵笼,虹猫蓝兔,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
551,灵笼,鬼灭之刃,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
552,炸鸡,烤鸭,美食,,same_category_mid,65-75,70,种类相同,
553,烤鱼,粥品,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
554,烤鱼,陶器,美食,,cross_category_low,2-12,7,二者不搭界,
555,烦闷,依恋,情感,,same_category_mid,25-35,30,都是情感，但关联度不高,
556,烦闷,心酸,情感,,same_category_mid,25-35,30,语义不同,
557,烧饼,外脆内软,美食,,hint_like_high,55-65,60,后者范围过大,
558,热切,断绝退路,情感,,nonsense_low,0-7,2,毫无关联,
559,煎饼,甜品,美食,,same_category_mid,25-35,30,都是吃的，仅此而已,
560,熊出没,牺牲,动漫,,nonsense_low,0-7,2,毫无关联,
561,熊出没,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
562,熊出没,龙猫,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
563,熬夜,晒衣,生活,,same_category_mid,15-25,20,语义不同,
564,熬夜,次日困,生活,,hint_like_high,65-75,70,二者有先后顺序,
565,熬夜,网购,生活,,same_category_mid,15-25,20,关联度低,
566,父亲节,任务,节日,,nonsense_low,0-7,2,毫无关联,
567,父亲节,哑巴吃黄连,节日,,cross_category_low,2-12,7,二者不搭界,
568,犬夜叉,破魔,动漫,,hint_like_high,75-85,80,易于联想,
569,犬夜叉,虹猫蓝兔,动漫,动漫,near_synonym_high,77-87,82,failed_top1_confusion,suggested_relabel_ab_v1
570,犬夜叉,青之驱魔师,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
571,犬夜叉,鬼灭之刃,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
572,狐妖小红娘,搞笑,动漫,,hint_like_high,25-35,30,关联度不高,
573,狐妖小红娘,白蛇缘起,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
574,狐妖小红娘,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
575,狐妖小红娘,银魂,动漫,,same_category_mid,45-55,50,关联度中等,
576,狐妖小红娘,青之驱魔师,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
577,狗咬吕洞宾,狗咬吕洞宾,歇后语,,same_answer_exact,95-100,100,完全一样,
578,狗咬吕洞宾,猎魔人,歇后语,,cross_category_low,2-12,7,二者不搭界,
579,狼王,强换,狼人杀,,hint_like_high,45-55,50,感觉后者根据前者分析的结果，而不是后者猜测前者,
580,狼王,行当,狼人杀,,nonsense_low,0-7,2,毫无关联,
581,狼美人,绑线,狼人杀,,hint_like_high,15-25,20,连人更合适，绑线狼人杀没听说,
582,狼骑士,徒劳幻想,狼人杀,,nonsense_low,0-7,2,毫无关联,
583,狼骑士,无一落空,狼人杀,,nonsense_low,0-7,2,毫无关联,
584,猎魔人,机械狼,狼人杀,,same_category_mid,65-75,70,都为狼人杀，范围接近,
585,猎魔人,梦魇,狼人杀,,same_category_mid,65-75,70,都为狼人杀，范围接近,
586,猪八戒照镜,夹在中间,歇后语,,hint_like_high,65-75,70,语义较为接近，但后者非歇后语,
587,猪八戒照镜,执干戚,歇后语,,nonsense_low,0-7,2,毫无关联,
588,猪八戒照镜,瓜田李下,歇后语,,same_category_mid,15-25,20,语义不同,
589,猪八戒照镜,进退失据,歇后语,,hint_like_high,75-85,80,字面意思接近，但后者非歇后语,
590,玄武,黑色,神话,,hint_like_high,45-55,50,玄武是四象之一，代表北方和水，虽然常被描绘为黑色，但并非其唯一特征，,
591,玄鸟,分明清楚,神话,,nonsense_low,0-7,2,毫无关联,
592,王安石,李时珍,人物,,same_category_mid,35-45,40,都是历史人物，但关联度不高,
593,王安石,王安石,人物,,same_answer_exact,95-100,100,完全一样,
594,王安石,青之驱魔师,人物,,cross_category_low,2-12,7,二者不搭界,
595,班固,史书,人物,,hint_like_high,75-85,80,后者为事迹，但不单属于前者,
596,理发,做饭,生活,,same_category_mid,15-25,20,都是生活活动，但关联度不高,
597,理发,围布,生活,,hint_like_high,45-55,50,理发包含围布但后者只是前者的一个方面,
598,理发,步行区,生活,,nonsense_low,0-7,2,毫无关联,
599,理发,淋浴,生活,,same_category_mid,5-15,10,完全猜不到,
600,理发,理发,生活,,same_answer_exact,95-100,100,完全一样,
601,理财,洗衣,生活,,same_category_mid,5-15,10,二者完全不搭界,
602,瓜田李下,老鼠过街,歇后语,,same_category_mid,25-35,30,都是歇后语，但关联度不高,
603,生态,圣诞,学科,,cross_category_low,2-12,7,二者不搭界,
604,生物,地理,学科,,same_category_mid,45-55,50,关联度中等,
605,生物,梦魇,学科,,cross_category_low,2-12,7,二者不搭界,
606,画地为牢,自我束缚,成语,,hint_like_high,75-85,80,关联度较高,
607,画江湖,早晨,动漫,,nonsense_low,0-7,2,毫无关联,
608,画蛇添足,适得其反,成语,,hint_like_high,65-75,70,仅字面意思接近,
609,画龙点睛,画地为牢,成语,,same_category_mid,25-35,30,都是成语，但关联度不高,
610,疑惑,小幸运,情感,,cross_category_low,2-12,7,二者不搭界,
611,疲惫,杨千嬅,感情,,cross_category_low,2-12,7,二者不搭界,
612,白居易,张衡,人物,,same_category_mid,35-45,40,都是历史人物，但关联度不高,
613,白泽,鲲鹏,神话,,same_category_mid,55-65,60,都是神话，但关联度不高,
614,白狼王,邪灵,狼人杀,,nonsense_low,0-7,2,毫无关联,
615,白狼王,鲛人,狼人杀,,cross_category_low,2-12,7,二者不搭界,
616,白虎,玄女,神话,,same_category_mid,55-65,60,都是神话，但关联度不高,
617,白蛇缘起,敬佩,动漫,,cross_category_low,2-12,7,二者不搭界,
618,白蛇缘起,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top1_confusion,suggested_relabel_ab_v1
619,白蛇缘起,青之驱魔师,动漫,动漫,near_synonym_high,77-87,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
620,白露,地表湿,节日,,hint_like_high,75-85,80,意思接近但后者非节日,
621,白露,白露,节日,,same_answer_exact,95-100,100,完全一样,
622,百发百中,手感准,成语,,hint_like_high,65-75,70,字面意思接近,
623,皮影,幕后操偶,文化,,hint_like_high,75-85,80,较为接近,
624,皮影,春分,文化,,cross_category_low,2-12,7,二者不搭界,
625,皮肤,皮肤,游戏,,same_answer_exact,95-100,100,完全一样,
626,皮雕,现场呈现,文化,,nonsense_low,0-7,2,毫无关联,
627,盘古,盘古,神话,,same_answer_exact,95-100,100,完全一样,
628,盘瓠,犬神,神话,,hint_like_high,65-75,70,同类型,
629,盘腿,坐定,动作,,hint_like_high,65-75,70,字面意思有关联系,
630,盲人摸象,盲人摸象,成语,,same_answer_exact,95-100,100,完全一样,
631,相声,包袱连连,文化,,hint_like_high,75-85,80,关联度较高,
632,相柳,刑天,神话,,same_category_mid,35-45,40,都是神话，但关联度不高,
633,相柳,西王母,神话,,same_category_mid,35-45,40,都是神话，但关联度不高,
634,相柳,邓紫棋,神话,,cross_category_low,2-12,7,二者不搭界,
635,看展,坐船,旅游,,same_category_mid,15-25,20,语义不同,
636,真挚,情感纯粹,情感,,hint_like_high,75-85,80,关联度较高,
637,真空,轨道,宇宙,,same_category_mid,25-35,30,都是宇宙相关，但关联度不高,
638,瞎子摸象,铁公鸡,歇后语,,same_category_mid,25-35,30,都是歇后语，但关联度不高,
639,石像鬼,狼王,狼人杀,,same_category_mid,65-75,70,都为狼人杀，范围接近,
640,石像鬼,石像鬼,狼人杀,,same_answer_exact,95-100,100,完全一样,
641,石雕,篆刻,文化,,same_category_mid,35-45,40,都是文化，但关联度不高,
642,破釜沉舟,居安思危,典故,,same_category_mid,25-35,30,都是历史典故，但关联度不高,
643,碑刻,篾条成形,文化,,nonsense_low,0-7,2,毫无关联,
644,社会,人群,学科,,hint_like_high,45-55,50,关联度中等,
645,社火,民间踩街,文化,,hint_like_high,35-45,40,社火包含民间踩街但后者关联度确实不高,
646,祖冲之,讨论,人物,,cross_category_low,2-12,7,二者不搭界,
647,祭司,热乎,狼人杀,,nonsense_low,0-7,2,毫无关联,
648,禁锢者,驯熊师,狼人杀,,same_category_mid,65-75,70,都为狼人杀，范围接近,
649,离职,冬至,工作,,cross_category_low,0-8,3,二者不搭界,
650,秃子头上,平和,歇后语,,cross_category_low,2-12,7,二者不搭界,
651,秃子头上,无遮无掩,歇后语,,hint_like_high,65-75,70,字面意思接近,
652,租房,合同,生活,,hint_like_high,45-55,50,后者范围较广,
653,租房,拍照,生活,,cross_category_low,2-12,7,二者不搭界,
654,租车,托运,旅游,,same_category_mid,15-25,20,二者关联度低,
655,租车,集章,旅游,,same_category_mid,35-45,40,都是旅游，但关联度不高,
656,秦始皇,烤鸭,人物,,cross_category_low,2-12,7,二者不搭界,
657,秦时明月,喜羊羊,动漫,动漫,hard_negative_low,10-20,15,failed_top3_confusion_rank2,hard_negative_miner_v1
658,秦时明月,罗小黑战记,动漫,动漫,hard_negative_low,10-20,15,failed_top1_confusion,hard_negative_miner_v1
659,秦时明月,虹猫蓝兔,动漫,动漫,related_mid,63-73,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
660,秦时明月,随从群,动漫,,nonsense_low,0-7,2,毫无关联,
661,秧歌,扭动队列,文化,,hint_like_high,65-75,70,关联度中等,
662,秧歌,热闹队伍,文化,,hint_like_high,55-65,60,有关联但不高,
663,稻香,告白,歌曲,,same_category_mid,55-65,60,关联度中等,
664,稻香,攀向高处,歌曲,,nonsense_low,0-7,2,毫无关联,
665,稻香,网球王子,歌曲,,cross_category_low,2-12,7,二者不搭界,
666,立冬,后来,节日,,cross_category_low,2-12,7,二者不搭界,
667,立冬,寒意重,节日,,hint_like_high,85-95,90,关联度较高,
