id,answer,user_input,answer_category,input_category_guess,relation_tag,expected_range,score_0_100,reason,reviewer
329,查阅,检索文献,学习,,hint_like_high,70-90,80,关联度较高,
330,柳宗元,叙事,人物,,nonsense_low,0-20,2,毫无关联,
331,柳宗元,柳宗元,人物,,same_answer_exact,95-100,100,完全一样,
332,梯田,梯田,风景,,same_answer_exact,95-100,100,完全一样,
333,植物,无顾虑,学科,,nonsense_low,0-20,2,毫无关联,
334,欣喜,批改,情感,,cross_category_low,0-30,7,二者不搭界,
335,欣慰,经济,感情,,cross_category_low,0-30,7,二者不搭界,
336,欣赏,小年,情感,,cross_category_low,0-30,7,二者不搭界,
337,欣赏,欣慰,情感,,same_category_mid,60-70,60,有相同的字但意思不对,
338,死神,虹猫蓝兔,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
339,死神,青之驱魔师,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
340,死神,鬼灭之刃,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
341,气候,你是猪,学科,,nonsense_low,0-20,2,毫无关联,
342,气象,卤味,学科,,nonsense_low,0-20,2,毫无关联,
343,汉堡,京剧,美食,,cross_category_low,0-30,7,二者不搭界,
344,汤圆,稻田,美食,,cross_category_low,0-30,4,二者不搭界,
345,汤圆,饺子,美食,,same_category_mid,60-70,70,关联度较高,
346,沙拉,近乎无物,美食,,nonsense_low,0-20,2,毫无关联,
347,河伯,神农,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
348,法学,法学,学科,,same_answer_exact,95-100,100,完全一样,
349,泡澡,热水,生活,,hint_like_high,70-90,80,较为接近,
350,泡芙,泡芙,美食,,same_answer_exact,95-100,100,完全一样,
351,泥菩萨过,兔子尾巴,歇后语,,nonsense_low,0-20,2,毫无关联,
352,洗漱,樱桃小丸子,生活,,cross_category_low,0-30,7,二者不搭界,
353,洗碗,面霜,生活,,nonsense_low,0-20,2,毫无关联,
354,流星雨,陨石,宇宙,,same_category_mid,60-70,60,关联度中等,
355,测绘,测绘,学科,,same_answer_exact,95-100,100,完全一样,
356,海洋,潮汐,学科,,hint_like_high,70-90,70,关联度中等,
357,海湾,雾气起,风景,,nonsense_low,0-20,2,毫无关联,
358,海贼王,大鱼海棠,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
359,海贼王,数码宝贝,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
360,淋浴,淋浴,生活,,same_answer_exact,95-100,100,完全一样,
361,混血儿,可变阵营,狼人杀,,hint_like_high,70-90,90,很接近,
362,温馨,依恋,感情,,cross_category_low,0-30,7,二者不搭界,
363,游戏王,农学,动漫,,cross_category_low,0-30,7,二者不搭界,
364,游戏王,白蛇缘起,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
365,游戏王,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
366,游戏王,虹猫蓝兔,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
367,湖畔,湖畔,风景,,same_answer_exact,95-100,100,完全一样,
368,滥竽充数,复活,成语,,nonsense_low,0-20,2,毫无关联,
369,潜伏,等时机,动作,,hint_like_high,70-90,80,关联度较高,
370,潜狼,瞎子点灯,狼人杀,,cross_category_low,0-30,7,二者不搭界,
371,激动,兴奋,感情,,hint_like_high,70-90,70,近义词,
372,激动,阻力小,感情,,nonsense_low,0-20,2,毫无关联,
373,灌篮高手,海贼王,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
374,灌篮高手,灌篮高手,动漫,,same_answer_exact,95-100,100,完全一样,
375,灌篮高手,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
376,火影,虹猫蓝兔,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
377,火影,进击的巨人,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
378,火影,龙猫,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
379,火锅,按部就班,美食,,cross_category_low,0-30,7,二者不搭界,
380,灯谜,元宵娱乐,文化,,hint_like_high,70-90,70,包含关系,
381,灯谜,泪成珠,文化,,nonsense_low,0-20,2,毫无关联,
382,灵笼,灵笼,动漫,,same_answer_exact,95-100,100,完全一样,
383,灵笼,犬夜叉,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
384,灵笼,虹猫蓝兔,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
385,灵笼,鬼灭之刃,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
386,炸鸡,烤鸭,美食,,same_category_mid,60-70,70,种类相同,
387,烤鱼,陶器,美食,,cross_category_low,0-30,7,二者不搭界,
388,热切,断绝退路,情感,,nonsense_low,0-20,2,毫无关联,
389,熊出没,牺牲,动漫,,nonsense_low,0-20,2,毫无关联,
390,熊出没,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
391,熊出没,龙猫,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
392,熬夜,次日困,生活,,hint_like_high,70-90,70,二者有先后顺序,
393,父亲节,任务,节日,,nonsense_low,0-20,2,毫无关联,
394,父亲节,哑巴吃黄连,节日,,cross_category_low,0-30,7,二者不搭界,
395,犬夜叉,破魔,动漫,,hint_like_high,70-90,80,易于联想,
396,犬夜叉,虹猫蓝兔,动漫,动漫,near_synonym_high,75-90,82,failed_top1_confusion,suggested_relabel_ab_v1
397,犬夜叉,青之驱魔师,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
398,犬夜叉,鬼灭之刃,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
399,狐妖小红娘,白蛇缘起,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
400,狐妖小红娘,虹猫蓝兔,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
401,狐妖小红娘,青之驱魔师,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
402,狗咬吕洞宾,狗咬吕洞宾,歇后语,,same_answer_exact,95-100,100,完全一样,
403,狗咬吕洞宾,猎魔人,歇后语,,cross_category_low,0-30,7,二者不搭界,
404,狼王,行当,狼人杀,,nonsense_low,0-20,2,毫无关联,
405,狼骑士,徒劳幻想,狼人杀,,nonsense_low,0-20,2,毫无关联,
406,狼骑士,无一落空,狼人杀,,nonsense_low,0-20,2,毫无关联,
407,猎魔人,机械狼,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
408,猎魔人,梦魇,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
409,猪八戒照镜,夹在中间,歇后语,,hint_like_high,70-90,70,语义较为接近，但后者非歇后语,
410,猪八戒照镜,执干戚,歇后语,,nonsense_low,0-20,2,毫无关联,
411,猪八戒照镜,进退失据,歇后语,,hint_like_high,70-90,80,字面意思接近，但后者非歇后语,
412,玄鸟,分明清楚,神话,,nonsense_low,0-20,2,毫无关联,
413,王安石,王安石,人物,,same_answer_exact,95-100,100,完全一样,
414,王安石,青之驱魔师,人物,,cross_category_low,0-30,7,二者不搭界,
415,班固,史书,人物,,hint_like_high,70-90,80,后者为事迹，但不单属于前者,
416,理发,步行区,生活,,nonsense_low,0-20,2,毫无关联,
417,理发,理发,生活,,same_answer_exact,95-100,100,完全一样,
418,生态,圣诞,学科,,cross_category_low,0-30,7,二者不搭界,
419,生物,梦魇,学科,,cross_category_low,0-30,7,二者不搭界,
420,画地为牢,自我束缚,成语,,hint_like_high,70-90,80,关联度较高,
421,画江湖,早晨,动漫,,nonsense_low,0-20,2,毫无关联,
422,画蛇添足,适得其反,成语,,hint_like_high,70-90,70,仅字面意思接近,
423,疑惑,小幸运,情感,,cross_category_low,0-30,7,二者不搭界,
424,疲惫,杨千嬅,感情,,cross_category_low,0-30,7,二者不搭界,
425,白泽,鲲鹏,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
426,白狼王,邪灵,狼人杀,,nonsense_low,0-20,2,毫无关联,
427,白狼王,鲛人,狼人杀,,cross_category_low,0-30,7,二者不搭界,
428,白虎,玄女,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
429,白蛇缘起,敬佩,动漫,,cross_category_low,0-30,7,二者不搭界,
430,白蛇缘起,虹猫蓝兔,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
431,白蛇缘起,青之驱魔师,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
432,白露,地表湿,节日,,hint_like_high,70-90,80,意思接近但后者非节日,
433,白露,白露,节日,,same_answer_exact,95-100,100,完全一样,
434,百发百中,手感准,成语,,hint_like_high,70-90,70,字面意思接近,
435,皮影,幕后操偶,文化,,hint_like_high,70-90,80,较为接近,
436,皮影,春分,文化,,cross_category_low,0-30,7,二者不搭界,
437,皮肤,皮肤,游戏,,same_answer_exact,95-100,100,完全一样,
438,皮雕,现场呈现,文化,,nonsense_low,0-20,2,毫无关联,
439,盘古,盘古,神话,,same_answer_exact,95-100,100,完全一样,
440,盘瓠,犬神,神话,,hint_like_high,70-90,70,同类型,
441,盘腿,坐定,动作,,hint_like_high,70-90,70,字面意思有关联系,
442,盲人摸象,盲人摸象,成语,,same_answer_exact,95-100,100,完全一样,
443,相声,包袱连连,文化,,hint_like_high,70-90,80,关联度较高,
444,相柳,邓紫棋,神话,,cross_category_low,0-30,7,二者不搭界,
445,真挚,情感纯粹,情感,,hint_like_high,70-90,80,关联度较高,
446,石像鬼,狼王,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
447,石像鬼,石像鬼,狼人杀,,same_answer_exact,95-100,100,完全一样,
448,碑刻,篾条成形,文化,,nonsense_low,0-20,2,毫无关联,
449,祖冲之,讨论,人物,,cross_category_low,0-30,7,二者不搭界,
450,祭司,热乎,狼人杀,,nonsense_low,0-20,2,毫无关联,
451,禁锢者,驯熊师,狼人杀,,same_category_mid,60-70,70,都为狼人杀，范围接近,
452,离职,冬至,工作,,cross_category_low,0-30,3,二者不搭界,
453,秃子头上,平和,歇后语,,cross_category_low,0-30,7,二者不搭界,
454,秃子头上,无遮无掩,歇后语,,hint_like_high,70-90,70,字面意思接近,
455,租房,拍照,生活,,cross_category_low,0-30,7,二者不搭界,
456,秦始皇,烤鸭,人物,,cross_category_low,0-30,7,二者不搭界,
457,秦时明月,喜羊羊,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
458,秦时明月,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
459,秦时明月,虹猫蓝兔,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
460,秦时明月,随从群,动漫,,nonsense_low,0-20,2,毫无关联,
461,秧歌,扭动队列,文化,,hint_like_high,70-90,70,关联度中等,
462,稻香,告白,歌曲,,same_category_mid,60-70,60,关联度中等,
463,稻香,攀向高处,歌曲,,nonsense_low,0-20,2,毫无关联,
464,稻香,网球王子,歌曲,,cross_category_low,0-30,7,二者不搭界,
465,立冬,后来,节日,,cross_category_low,0-30,7,二者不搭界,
466,立冬,寒意重,节日,,hint_like_high,70-90,90,关联度较高,
467,策略,排兵布阵,游戏,,hint_like_high,70-90,70,后者属于前者一种,
468,签证,指鹿为马,旅游,,cross_category_low,0-30,4,都是旅游，但关联度不高,
469,篆书,字形古雅,文化,,hint_like_high,70-90,70,包含,
470,篆刻,花海,文化,,cross_category_low,0-30,7,二者不搭界,
471,粥品,粥品,美食,,same_answer_exact,95-100,100,完全一样,
472,粽子,对牛弹琴,美食,,cross_category_low,0-30,7,二者不搭界,
473,粽子,粽子,美食,,same_answer_exact,95-100,100,完全一样,
474,糖葫芦,火属性,美食,,nonsense_low,0-20,2,毫无关联,
475,红猪,大鱼海棠,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
476,红猪,星游记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
477,红猪,海贼王,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
478,红豆,轨道群,歌曲,,nonsense_low,0-20,2,毫无关联,
479,纸上谈兵,拓印,典故,,cross_category_low,0-30,3,二者不搭界,
480,纸上谈兵,期待,典故,,cross_category_low,0-30,7,二者不搭界,
481,纸里包火,鬼狐故事,歇后语,,nonsense_low,0-20,2,毫无关联,
482,网球王子,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
483,网球王子,虹猫蓝兔,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
484,美少女战士,咒术回战,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
485,美少女战士,犬夜叉,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
486,美少女战士,银魂,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
487,美术,骑士,学科,,cross_category_low,0-30,7,二者不搭界,
488,羞涩,跳跃,情感,,cross_category_low,0-30,7,二者不搭界,
489,羡慕,眼红,感情,,hint_like_high,70-90,90,非常接近了,
490,翻译,翻译,学习,,same_answer_exact,95-100,100,完全一样,
491,老子,函谷关,人物,,hint_like_high,70-90,80,后者易于联想到前者,
492,考试,鬼怪装,学习,,nonsense_low,0-20,2,毫无关联,
493,肉夹馍,越剧,美食,,cross_category_low,0-30,7,二者不搭界,
494,背水一战,退无可退,典故,,hint_like_high,70-90,80,环境相同,
495,自检,打包,工作,,nonsense_low,0-20,2,毫无关联,
496,自相矛盾,拿鸡毛,成语,,cross_category_low,0-30,7,二者不搭界,
497,舞狮,托运,文化,,cross_category_low,0-30,7,二者不搭界,
498,船到桥头,剑术,歇后语,,nonsense_low,0-20,2,毫无关联,
499,船到桥头,终会解决,歇后语,,hint_like_high,70-90,80,语义接近,
500,花木兰,巾帼英雄,人物,,hint_like_high,70-90,70,包含关系,
501,苏轼,居安思危,人物,,cross_category_low,0-30,7,二者不搭界,
502,苏轼,抬头,人物,,cross_category_low,0-30,7,二者不搭界,
503,苦闷,愤怒,感情,,same_category_mid,60-70,60,情感强度不同,
504,范仲淹,秦始皇,人物,,nonsense_low,0-20,2,毫无关联,
505,草船借箭,计谋,典故,,hint_like_high,70-90,70,后者包含前者,
506,蒲松龄,联机,人物,,cross_category_low,0-30,7,二者不搭界,
507,蔡依林,发呆,歌手,,nonsense_low,0-20,2,毫无关联,
508,薛之谦,满足,歌手,,cross_category_low,0-30,7,二者不搭界,
509,蛋挞,自豪,美食,,cross_category_low,0-30,7,二者不搭界,
510,蜡笔小新,哆啦A梦,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
511,蜡笔小新,妖精尾巴,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank3,suggested_relabel_ab_v1
512,蜡笔小新,罗小黑战记,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
513,螺蛳粉,冬至,美食,,cross_category_low,0-30,7,二者不搭界,
514,血月使者,茶园,狼人杀,,cross_category_low,0-30,7,二者不搭界,
515,觅食,引力,旅游,,cross_category_low,0-30,3,二者不搭界,
516,视角,烤鸭,游戏,,cross_category_low,0-30,7,二者不搭界,
517,视角,镜头位置,游戏,,hint_like_high,70-90,80,词义上接近，但后者只是前者的一个方面,
518,解答,看风景,学习,,nonsense_low,0-20,2,毫无关联,
519,触龙说赵,祭灶,典故,,nonsense_low,0-20,2,毫无关联,
520,计算,大雪,学科,,cross_category_low,0-30,7,二者不搭界,
521,订房,亮起来,旅游,,nonsense_low,0-20,2,毫无关联,
522,讨论,鲁迅,学习,,cross_category_low,0-30,7,二者不搭界,
523,记忆,流星雨,学习,,cross_category_low,0-30,7,二者不搭界,
524,评审,镇魂街,工作,,cross_category_low,0-30,7,二者不搭界,
525,评弹,书场表演,文化,,hint_like_high,70-90,90,很接近,
526,评弹,降雨量,文化,,nonsense_low,0-20,2,毫无关联,
527,负荆请罪,推挡,典故,,cross_category_low,0-30,7,二者不搭界,
528,走位,走位,游戏,,same_answer_exact,95-100,100,完全一样,
529,走位,躲技能,游戏,,hint_like_high,70-90,90,很接近,
530,趁热打铁,趁热打铁,成语,,same_answer_exact,95-100,100,完全一样,
531,越剧,委屈,文化,,nonsense_low,0-20,2,毫无关联,
532,跟踪,杜甫,工作,,cross_category_low,0-30,7,二者不搭界,
533,跳跃,跳跃,动作,,same_answer_exact,95-100,100,完全一样,
534,踮脚,拓印,动作,,cross_category_low,0-30,7,二者不搭界,
535,转机,刺绣,旅游,,cross_category_low,0-30,7,二者不搭界,
536,轻松,盘古,感情,,cross_category_low,0-30,7,二者不搭界,
537,迈步,迈步,动作,,same_answer_exact,95-100,100,完全一样,
538,运动,先定规则,生活,,nonsense_low,0-20,2,毫无关联,
539,进击的巨人,听讲,动漫,,cross_category_low,0-30,7,二者不搭界,
540,进击的巨人,孤身前往,动漫,,nonsense_low,0-20,2,毫无关联,
541,进击的巨人,家常餐,动漫,,nonsense_low,0-20,2,毫无关联,
542,进击的巨人,心里一惊,动漫,,nonsense_low,0-20,2,毫无关联,
543,远程,不受管束,工作,,nonsense_low,0-20,2,毫无关联,
544,连麦,连麦,游戏,,same_answer_exact,95-100,100,完全一样,
545,迷茫,零钱,感情,,nonsense_low,0-20,2,毫无关联,
546,退避三舍,光年,典故,,cross_category_low,0-30,7,二者不搭界,
547,那英,那英,歌手,,same_answer_exact,95-100,100,完全一样,
548,邮轮,邮轮,旅游,,same_answer_exact,95-100,100,完全一样,
549,邯郸学步,刷牙,典故,,cross_category_low,0-30,7,二者不搭界,
550,郁闷,想叹气,情感,,hint_like_high,70-90,80,关联度较高,
551,郑和,鲲鹏,人物,,cross_category_low,0-30,7,二者不搭界,
552,酸辣粉,全职猎人,美食,,cross_category_low,0-30,7,二者不搭界,
553,释怀,不再挂,情感,,hint_like_high,70-90,70,字面意思接近,
554,释怀,化形,情感,,nonsense_low,0-20,2,毫无关联,
555,释然,释然,感情,,same_answer_exact,95-100,100,完全一样,
556,里程碑,太阳系,工作,,cross_category_low,0-30,7,二者不搭界,
557,里程碑,里程碑,工作,,same_answer_exact,95-100,100,完全一样,
558,里程碑,阶段目标,工作,,hint_like_high,70-90,90,语义相近,
559,重阳,菊花酒,节日,,hint_like_high,70-90,70,重阳节有喝菊花酒的习俗,
560,重阳,鲲鹏,节日,,cross_category_low,0-30,7,二者不搭界,
561,铃芽之旅,灵笼,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
562,铃芽之旅,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
563,铃芽之旅,龙猫,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
564,银河,亿万恒体,宇宙,,hint_like_high,70-90,80,意思接近但后者非宇宙,
565,银河,焦虑,宇宙,,cross_category_low,0-30,7,二者不搭界,
566,银魂,幽游白书,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank3,suggested_relabel_ab_v1
567,银魂,樱桃小丸子,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
568,银魂,龙猫,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
569,销假,销假,工作,,same_answer_exact,95-100,100,完全一样,
570,镇魂街,虹猫蓝兔,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
571,镇魂街,青之驱魔师,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
572,镇魂街,鬼灭之刃,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank3,suggested_relabel_ab_v1
573,阅读,沉浸,学习,,hint_like_high,70-90,80,后者较容易猜测到前者,
574,阅读,骑士,学习,,cross_category_low,0-30,7,二者不搭界,
575,陈奕迅,陈奕迅,歌手,,same_answer_exact,95-100,100,完全一样,
576,陨石,陨石,宇宙,,same_answer_exact,95-100,100,完全一样,
577,集章,集章,旅游,,same_answer_exact,95-100,100,完全一样,
578,雨水,谷雨,节日,,same_category_mid,60-70,60,有字相同,
579,雪中送炭,貔貅,成语,,cross_category_low,0-30,7,二者不搭界,
580,雷公,应龙,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
581,需求,需求,工作,,same_answer_exact,95-100,100,完全一样,
582,霜降,侠客,节日,,nonsense_low,0-20,2,毫无关联,
583,霜降,霜降,节日,,same_answer_exact,95-100,100,完全一样,
584,露台,复盘,旅游,,cross_category_low,0-30,7,二者不搭界,
585,露台,最美的期待,旅游,,cross_category_low,0-30,7,二者不搭界,
586,露台,神禽,旅游,,nonsense_low,0-20,2,毫无关联,
587,露台,露台,旅游,,same_answer_exact,95-100,100,完全一样,
588,露营,搭帐篷,旅游,,hint_like_high,70-90,70,露营包含搭帐篷,
589,青之驱魔师,凿壁借光,动漫,,cross_category_low,0-30,7,二者不搭界,
590,青之驱魔师,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
591,青之驱魔师,虹猫蓝兔,动漫,动漫,near_synonym_high,75-90,82,failed_top1_confusion,suggested_relabel_ab_v1
592,青之驱魔师,鬼灭之刃,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank2,suggested_relabel_ab_v1
593,青花瓷,серд发紧,歌曲,,nonsense_low,0-20,2,毫无关联,
594,鞠躬,精卫,动作,,cross_category_low,0-30,7,二者不搭界,
595,顺水推舟,全力冲,成语,,nonsense_low,0-20,2,毫无关联,
596,预习,先熟悉,学习,,hint_like_high,70-90,90,很接近,
597,风之谷,大鱼海棠,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank2,hard_negative_miner_v1
598,风之谷,罗小黑战记,动漫,动漫,related_mid,60-75,68,failed_top1_confusion,suggested_relabel_ab_v1
599,风之谷,虹猫蓝兔,动漫,动漫,hard_negative_low,0-25,15,failed_top3_confusion_rank3,hard_negative_miner_v1
600,风之谷,鞠躬,动漫,,cross_category_low,0-30,7,二者不搭界,
601,饺子,饺子,美食,,same_answer_exact,95-100,100,完全一样,
602,馄饨,等待对局,美食,,nonsense_low,0-20,2,毫无关联,
603,香道,挂起来,文化,,nonsense_low,0-20,2,毫无关联,
604,驯熊师,白痴,狼人杀,,same_category_mid,60-70,70,关联度较高,
605,骑士,口述,狼人杀,,nonsense_low,0-20,2,毫无关联,
606,鬼灭之刃,白蛇缘起,动漫,动漫,related_mid,60-75,68,failed_top3_confusion_rank2,suggested_relabel_ab_v1
607,鬼灭之刃,罗小黑战记,动漫,动漫,hard_negative_low,0-25,15,failed_top1_confusion,hard_negative_miner_v1
608,鬼灭之刃,虹猫蓝兔,动漫,动漫,near_synonym_high,75-90,82,failed_top3_confusion_rank3,suggested_relabel_ab_v1
609,魔女宅急便,进击的巨人,动漫,,same_category_mid,60-70,60,种类相同,
610,鲛,海底歌,神话,,hint_like_high,70-90,80,关联度较高,
611,鲛人,天文,神话,,cross_category_low,0-30,10,二者不搭界,
612,鲛人,麒麟,神话,,same_category_mid,60-70,60,都是神话，但关联度不高,
613,鲲鹏,扶摇直上,神话,,hint_like_high,70-90,80,关联度较高,
614,鸡犬升天,沾光跟着,歇后语,,hint_like_high,70-90,80,意思接近但后者非歇后语,
615,鸡犬升天,郁闷,歇后语,,cross_category_low,0-30,7,二者不搭界,
616,鸡犬升天,鸡犬升天,歇后语,,same_answer_exact,95-100,100,完全一样,
617,鹤立鸡群,看高处,成语,,nonsense_low,0-20,2,毫无关联,
618,麒麟,道德经,神话,,nonsense_low,0-20,2,毫无关联,
619,麻辣烫,麻辣烫,美食,,same_answer_exact,95-100,100,完全一样,
620,麻雀虽小,不缺要素,歇后语,,hint_like_high,70-90,80,内容接近,
621,麻雀虽小,玄女,歇后语,,cross_category_low,0-30,7,二者不搭界,
622,黄鼠狼拜年,暗藏坏心,歇后语,,hint_like_high,70-90,80,相似度较高,
623,黑洞,惊喜,宇宙,,cross_category_low,0-30,7,二者不搭界,
624,黔驴技穷,选题,典故,,nonsense_low,0-20,2,毫无关联,
